Participant Code,Image Name,Correct Response,Participant Response,Response Correct
Particpant 23255_P39,01.JPG,,,1
Particpant 23255_P39,08.JPG,,,1
Particpant 23255_P39,12.JPG,3,3,1
Particpant 23255_P39,13.JPG,3,3,1
Particpant 23255_P39,14.JPG,1,1,1
Particpant 23255_P39,15.JPG,,,1
Particpant 23255_P39,19.JPG,1,1,1
Particpant 23255_P39,20.JPG,2,2,1
Particpant 23255_P39,21.JPG,3,3,1
Particpant 23255_P39,22.JPG,,,1
Particpant 23255_P39,26.JPG,2,2,1
Particpant 23255_P39,27.JPG,1,3,0
Particpant 23255_P39,28.JPG,3,1,0
Particpant 23255_P39,29.JPG,,,1
Particpant 23255_P39,33.JPG,1,1,1
Particpant 23255_P39,34.JPG,3,3,1
Particpant 23255_P39,35.JPG,1,1,1
Particpant 23255_P39,36.JPG,,,1
Particpant 23255_P39,40.JPG,2,2,1
Particpant 23255_P39,41.JPG,2,2,1
Particpant 23255_P39,42.JPG,1,1,1
Particpant 23255_P39,43.JPG,,,1
Particpant 23255_P39,47.JPG,2,2,1
Particpant 23255_P39,48.JPG,2,2,1
Particpant 23255_P39,49.JPG,3,3,1
Particpant 23255_P39,50.JPG,,,1
Particpant 23255_P39,52.JPG,,,1
Particpant 23255_P39,53.JPG,1,1,1
Particpant 23255_P39,54.JPG,2,2,1
Particpant 23255_P39,55.JPG,3,3,1
Particpant 23255_P39,56.JPG,1,3,0
Particpant 23255_P39,57.JPG,1,1,1
Particpant 23255_P39,58.JPG,3,1,0
Particpant 23255_P39,59.JPG,1,3,0
Particpant 23255_P39,60.JPG,2,2,1
Particpant 23255_P39,61.JPG,3,2,0
Particpant 23255_P39,62.JPG,2,2,1
Particpant 23255_P39,63.JPG,3,1,0
Particpant 23255_P39,64.JPG,1,2,0
Particpant 23255_P39,65.JPG,2,2,1
Particpant 23255_P39,66.JPG,3,2,0
Particpant 23255_P39,67.JPG,1,1,1
Particpant 23255_P39,68.JPG,3,2,0
Particpant 23255_P39,69.JPG,1,1,1
Particpant 23255_P39,70.JPG,2,3,0
Particpant 23255_P39,71.JPG,1,2,0
Particpant 23255_P39,72.JPG,2,1,0
Particpant 23255_P39,73.JPG,3,3,1
Particpant 23255_P39,74.JPG,1,3,0
Particpant 23255_P39,75.JPG,0,2,0
Particpant 23255_P39,76.JPG,0,2,0
Particpant 23255_P39,77.JPG,0,3,0
Particpant 23255_P39,78.JPG,0,1,0
Particpant 23255_P39,79.JPG,0,1,0
Particpant 23255_P39,80.JPG,0,3,0
Particpant 23255_P39,81.JPG,0,2,0
Particpant 23255_P39,82.JPG,0,3,0
Particpant 23255_P39,83.JPG,0,1,0
Particpant 23255_P39,84.JPG,0,2,0
Particpant 23255_P39,85.JPG,0,2,0
Particpant 23255_P39,86.JPG,0,3,0
Particpant 23255_P39,87.JPG,0,1,0
Particpant 23255_P39,88.JPG,0,3,0
Particpant 23255_P39,89.JPG,0,1,0
Particpant 23255_P39,90.JPG,0,2,0
Particpant 23255_P39,91.JPG,0,3,0
Particpant 23255_P39,92.JPG,0,1,0
Particpant 23255_P39,93.JPG,0,1,0
Particpant 23255_P39,94.JPG,0,3,0
Particpant 23255_P39,95.JPG,0,1,0
Particpant 23255_P39,96.JPG,0,1,0
Particpant 23255_P39,97.JPG,0,2,0
Particpant 23255_P39,98.JPG,,,1
Particpant 23255_P39,99.JPG,1,3,0
Particpant 23255_P39,100.JPG,2,3,0
Particpant 23255_P39,101.JPG,1,2,0
Particpant 23255_P39,102.JPG,2,3,0
Particpant 23255_P39,103.JPG,3,1,0
Particpant 23255_P39,104.JPG,1,2,0
Particpant 23255_P39,105.JPG,2,1,0
Particpant 23255_P39,106.JPG,1,2,0
Particpant 23255_P39,107.JPG,3,3,1
Particpant 23255_P39,108.JPG,1,2,0
Particpant 23255_P39,109.JPG,3,2,0
Particpant 23255_P39,110.JPG,1,1,1
Particpant 23255_P39,111.JPG,2,2,1
Particpant 23255_P39,112.JPG,3,1,0
Particpant 23255_P39,113.JPG,2,1,0
Particpant 23255_P39,114.JPG,1,1,1
Particpant 23255_P39,115.JPG,2,2,1
Particpant 23255_P39,116.JPG,3,3,1
Particpant 23255_P39,117.JPG,1,1,1
Particpant 23255_P39,118.JPG,2,1,0
Particpant 23255_P39,119.JPG,3,1,0
Particpant 23255_P39,120.JPG,2,1,0
Particpant 23255_P39,121.JPG,3,2,0
Particpant 23255_P39,122.JPG,0,1,0
Particpant 23255_P39,123.JPG,0,3,0
Particpant 23255_P39,124.JPG,0,2,0
Particpant 23255_P39,125.JPG,0,3,0
Particpant 23255_P39,126.JPG,0,2,0
Particpant 23255_P39,127.JPG,0,1,0
Particpant 23255_P39,128.JPG,0,3,0
Particpant 23255_P39,129.JPG,0,1,0
Particpant 23255_P39,130.JPG,0,3,0
Particpant 23255_P39,131.JPG,0,2,0
Particpant 23255_P39,132.JPG,0,2,0
Particpant 23255_P39,133.JPG,0,1,0
Particpant 23255_P39,134.JPG,0,3,0
Particpant 23255_P39,135.JPG,0,2,0
Particpant 23255_P39,136.JPG,0,3,0
Particpant 23255_P39,137.JPG,0,3,0
Particpant 23255_P39,138.JPG,0,1,0
Particpant 23255_P39,139.JPG,0,2,0
Particpant 23255_P39,140.JPG,0,3,0
Particpant 23255_P39,141.JPG,0,2,0
Particpant 23255_P39,142.JPG,0,2,0
Particpant 23255_P39,143.JPG,0,1,0
Particpant 23255_P39,144.JPG,,,1
