Participant Code,Image Name,Correct Response,Participant Response,Response Correct
Particpant 23255_P60,01.JPG,,,1
Particpant 23255_P60,08.JPG,,,1
Particpant 23255_P60,12.JPG,3,3,1
Particpant 23255_P60,13.JPG,3,3,1
Particpant 23255_P60,14.JPG,1,1,1
Particpant 23255_P60,15.JPG,,,1
Particpant 23255_P60,19.JPG,1,1,1
Particpant 23255_P60,20.JPG,2,2,1
Particpant 23255_P60,21.JPG,3,3,1
Particpant 23255_P60,22.JPG,,,1
Particpant 23255_P60,26.JPG,2,2,1
Particpant 23255_P60,27.JPG,1,3,0
Particpant 23255_P60,28.JPG,3,1,0
Particpant 23255_P60,29.JPG,,,1
Particpant 23255_P60,33.JPG,1,1,1
Particpant 23255_P60,34.JPG,3,3,1
Particpant 23255_P60,35.JPG,1,1,1
Particpant 23255_P60,36.JPG,,,1
Particpant 23255_P60,40.JPG,2,2,1
Particpant 23255_P60,41.JPG,2,2,1
Particpant 23255_P60,42.JPG,1,1,1
Particpant 23255_P60,43.JPG,,,1
Particpant 23255_P60,47.JPG,2,2,1
Particpant 23255_P60,48.JPG,2,2,1
Particpant 23255_P60,49.JPG,3,3,1
Particpant 23255_P60,50.JPG,,,1
Particpant 23255_P60,52.JPG,,,1
Particpant 23255_P60,53.JPG,1,0,0
Particpant 23255_P60,54.JPG,2,0,0
Particpant 23255_P60,55.JPG,3,3,1
Particpant 23255_P60,56.JPG,1,1,1
Particpant 23255_P60,57.JPG,1,0,0
Particpant 23255_P60,58.JPG,3,0,0
Particpant 23255_P60,59.JPG,1,0,0
Particpant 23255_P60,60.JPG,2,0,0
Particpant 23255_P60,61.JPG,3,0,0
Particpant 23255_P60,62.JPG,2,2,1
Particpant 23255_P60,63.JPG,3,0,0
Particpant 23255_P60,64.JPG,1,1,1
Particpant 23255_P60,65.JPG,2,2,1
Particpant 23255_P60,66.JPG,3,3,1
Particpant 23255_P60,67.JPG,1,1,1
Particpant 23255_P60,68.JPG,3,3,1
Particpant 23255_P60,69.JPG,1,2,0
Particpant 23255_P60,70.JPG,2,1,0
Particpant 23255_P60,71.JPG,1,1,1
Particpant 23255_P60,72.JPG,2,0,0
Particpant 23255_P60,73.JPG,3,1,0
Particpant 23255_P60,74.JPG,1,2,0
Particpant 23255_P60,75.JPG,0,0,1
Particpant 23255_P60,76.JPG,0,2,0
Particpant 23255_P60,77.JPG,0,2,0
Particpant 23255_P60,78.JPG,0,0,1
Particpant 23255_P60,79.JPG,0,1,0
Particpant 23255_P60,80.JPG,0,0,1
Particpant 23255_P60,81.JPG,0,0,1
Particpant 23255_P60,82.JPG,0,2,0
Particpant 23255_P60,83.JPG,0,1,0
Particpant 23255_P60,84.JPG,0,3,0
Particpant 23255_P60,85.JPG,0,0,1
Particpant 23255_P60,86.JPG,0,0,1
Particpant 23255_P60,87.JPG,0,3,0
Particpant 23255_P60,88.JPG,0,2,0
Particpant 23255_P60,89.JPG,0,0,1
Particpant 23255_P60,90.JPG,0,2,0
Particpant 23255_P60,91.JPG,0,0,1
Particpant 23255_P60,92.JPG,0,0,1
Particpant 23255_P60,93.JPG,0,0,1
Particpant 23255_P60,94.JPG,0,0,1
Particpant 23255_P60,95.JPG,0,2,0
Particpant 23255_P60,96.JPG,0,1,0
Particpant 23255_P60,97.JPG,0,1,0
Particpant 23255_P60,98.JPG,,,1
Particpant 23255_P60,99.JPG,1,1,1
Particpant 23255_P60,100.JPG,2,2,1
Particpant 23255_P60,101.JPG,1,2,0
Particpant 23255_P60,102.JPG,2,2,1
Particpant 23255_P60,103.JPG,3,0,0
Particpant 23255_P60,104.JPG,1,3,0
Particpant 23255_P60,105.JPG,2,0,0
Particpant 23255_P60,106.JPG,1,0,0
Particpant 23255_P60,107.JPG,3,1,0
Particpant 23255_P60,108.JPG,1,0,0
Particpant 23255_P60,109.JPG,3,2,0
Particpant 23255_P60,110.JPG,1,2,0
Particpant 23255_P60,111.JPG,2,2,1
Particpant 23255_P60,112.JPG,3,3,1
Particpant 23255_P60,113.JPG,2,2,1
Particpant 23255_P60,114.JPG,1,1,1
Particpant 23255_P60,115.JPG,2,2,1
Particpant 23255_P60,116.JPG,3,3,1
Particpant 23255_P60,117.JPG,1,1,1
Particpant 23255_P60,118.JPG,2,0,0
Particpant 23255_P60,119.JPG,3,0,0
Particpant 23255_P60,120.JPG,2,1,0
Particpant 23255_P60,121.JPG,3,0,0
Particpant 23255_P60,122.JPG,0,0,1
Particpant 23255_P60,123.JPG,0,2,0
Particpant 23255_P60,124.JPG,0,2,0
Particpant 23255_P60,125.JPG,0,0,1
Particpant 23255_P60,126.JPG,0,2,0
Particpant 23255_P60,127.JPG,0,2,0
Particpant 23255_P60,128.JPG,0,3,0
Particpant 23255_P60,129.JPG,0,0,1
Particpant 23255_P60,130.JPG,0,0,1
Particpant 23255_P60,131.JPG,0,3,0
Particpant 23255_P60,132.JPG,0,0,1
Particpant 23255_P60,133.JPG,0,2,0
Particpant 23255_P60,134.JPG,0,0,1
Particpant 23255_P60,135.JPG,0,2,0
Particpant 23255_P60,136.JPG,0,1,0
Particpant 23255_P60,137.JPG,0,0,1
Particpant 23255_P60,138.JPG,0,0,1
Particpant 23255_P60,139.JPG,0,2,0
Particpant 23255_P60,140.JPG,0,0,1
Particpant 23255_P60,141.JPG,0,0,1
Particpant 23255_P60,142.JPG,0,0,1
Particpant 23255_P60,143.JPG,0,2,0
Particpant 23255_P60,144.JPG,,,1
