Participant Code,Image Name,Correct Response,Participant Response,Response Correct
Particpant 23255_P48,01.JPG,,,1
Particpant 23255_P48,08.JPG,,,1
Particpant 23255_P48,12.JPG,3,3,1
Particpant 23255_P48,13.JPG,3,3,1
Particpant 23255_P48,14.JPG,1,1,1
Particpant 23255_P48,15.JPG,,,1
Particpant 23255_P48,19.JPG,1,1,1
Particpant 23255_P48,20.JPG,2,2,1
Particpant 23255_P48,21.JPG,3,3,1
Particpant 23255_P48,22.JPG,,,1
Particpant 23255_P48,26.JPG,2,2,1
Particpant 23255_P48,27.JPG,1,3,0
Particpant 23255_P48,28.JPG,3,1,0
Particpant 23255_P48,29.JPG,,,1
Particpant 23255_P48,33.JPG,1,1,1
Particpant 23255_P48,34.JPG,3,3,1
Particpant 23255_P48,35.JPG,1,1,1
Particpant 23255_P48,36.JPG,,,1
Particpant 23255_P48,40.JPG,2,2,1
Particpant 23255_P48,41.JPG,2,2,1
Particpant 23255_P48,42.JPG,1,1,1
Particpant 23255_P48,43.JPG,,,1
Particpant 23255_P48,47.JPG,2,2,1
Particpant 23255_P48,48.JPG,2,2,1
Particpant 23255_P48,49.JPG,3,3,1
Particpant 23255_P48,50.JPG,,,1
Particpant 23255_P48,52.JPG,,,1
Particpant 23255_P48,53.JPG,1,1,1
Particpant 23255_P48,54.JPG,2,2,1
Particpant 23255_P48,55.JPG,3,3,1
Particpant 23255_P48,56.JPG,1,1,1
Particpant 23255_P48,57.JPG,1,0,0
Particpant 23255_P48,58.JPG,3,0,0
Particpant 23255_P48,59.JPG,1,1,1
Particpant 23255_P48,60.JPG,2,0,0
Particpant 23255_P48,61.JPG,3,0,0
Particpant 23255_P48,62.JPG,2,2,1
Particpant 23255_P48,63.JPG,3,3,1
Particpant 23255_P48,64.JPG,1,1,1
Particpant 23255_P48,65.JPG,2,2,1
Particpant 23255_P48,66.JPG,3,3,1
Particpant 23255_P48,67.JPG,1,1,1
Particpant 23255_P48,68.JPG,3,0,0
Particpant 23255_P48,69.JPG,1,1,1
Particpant 23255_P48,70.JPG,2,0,0
Particpant 23255_P48,71.JPG,1,1,1
Particpant 23255_P48,72.JPG,2,2,1
Particpant 23255_P48,73.JPG,3,3,1
Particpant 23255_P48,74.JPG,1,1,1
Particpant 23255_P48,75.JPG,0,1,0
Particpant 23255_P48,76.JPG,0,0,1
Particpant 23255_P48,77.JPG,0,0,1
Particpant 23255_P48,78.JPG,0,1,0
Particpant 23255_P48,79.JPG,0,0,1
Particpant 23255_P48,80.JPG,0,0,1
Particpant 23255_P48,81.JPG,0,0,1
Particpant 23255_P48,82.JPG,0,2,0
Particpant 23255_P48,83.JPG,0,0,1
Particpant 23255_P48,84.JPG,0,2,0
Particpant 23255_P48,85.JPG,0,0,1
Particpant 23255_P48,86.JPG,0,0,1
Particpant 23255_P48,87.JPG,0,2,0
Particpant 23255_P48,88.JPG,0,0,1
Particpant 23255_P48,89.JPG,0,0,1
Particpant 23255_P48,90.JPG,0,0,1
Particpant 23255_P48,91.JPG,0,0,1
Particpant 23255_P48,92.JPG,0,0,1
Particpant 23255_P48,93.JPG,0,1,0
Particpant 23255_P48,94.JPG,0,0,1
Particpant 23255_P48,95.JPG,0,2,0
Particpant 23255_P48,96.JPG,0,0,1
Particpant 23255_P48,97.JPG,0,0,1
Particpant 23255_P48,98.JPG,,,1
Particpant 23255_P48,99.JPG,1,2,0
Particpant 23255_P48,100.JPG,2,2,1
Particpant 23255_P48,101.JPG,1,2,0
Particpant 23255_P48,102.JPG,2,2,1
Particpant 23255_P48,103.JPG,3,0,0
Particpant 23255_P48,104.JPG,1,3,0
Particpant 23255_P48,105.JPG,2,0,0
Particpant 23255_P48,106.JPG,1,0,0
Particpant 23255_P48,107.JPG,3,3,1
Particpant 23255_P48,108.JPG,1,1,1
Particpant 23255_P48,109.JPG,3,3,1
Particpant 23255_P48,110.JPG,1,1,1
Particpant 23255_P48,111.JPG,2,2,1
Particpant 23255_P48,112.JPG,3,3,1
Particpant 23255_P48,113.JPG,2,2,1
Particpant 23255_P48,114.JPG,1,0,0
Particpant 23255_P48,115.JPG,2,2,1
Particpant 23255_P48,116.JPG,3,3,1
Particpant 23255_P48,117.JPG,1,1,1
Particpant 23255_P48,118.JPG,2,0,0
Particpant 23255_P48,119.JPG,3,0,0
Particpant 23255_P48,120.JPG,2,2,1
Particpant 23255_P48,121.JPG,3,2,0
Particpant 23255_P48,122.JPG,0,0,1
Particpant 23255_P48,123.JPG,0,3,0
Particpant 23255_P48,124.JPG,0,1,0
Particpant 23255_P48,125.JPG,0,0,1
Particpant 23255_P48,126.JPG,0,1,0
Particpant 23255_P48,127.JPG,0,0,1
Particpant 23255_P48,128.JPG,0,0,1
Particpant 23255_P48,129.JPG,0,3,0
Particpant 23255_P48,130.JPG,0,1,0
Particpant 23255_P48,131.JPG,0,0,1
Particpant 23255_P48,132.JPG,0,1,0
Particpant 23255_P48,133.JPG,0,3,0
Particpant 23255_P48,134.JPG,0,2,0
Particpant 23255_P48,135.JPG,0,2,0
Particpant 23255_P48,136.JPG,0,1,0
Particpant 23255_P48,137.JPG,0,0,1
Particpant 23255_P48,138.JPG,0,0,1
Particpant 23255_P48,139.JPG,0,2,0
Particpant 23255_P48,140.JPG,0,3,0
Particpant 23255_P48,141.JPG,0,3,0
Particpant 23255_P48,142.JPG,0,2,0
Particpant 23255_P48,143.JPG,0,0,1
Particpant 23255_P48,144.JPG,,,1
