Participant Code,Image Name,Correct Response,Participant Response,Response Correct
Particpant 23255_P44SY,01.JPG,,,1
Particpant 23255_P44SY,08.JPG,,,1
Particpant 23255_P44SY,12.JPG,3,3,1
Particpant 23255_P44SY,13.JPG,3,3,1
Particpant 23255_P44SY,14.JPG,1,1,1
Particpant 23255_P44SY,15.JPG,,,1
Particpant 23255_P44SY,19.JPG,1,1,1
Particpant 23255_P44SY,20.JPG,2,2,1
Particpant 23255_P44SY,21.JPG,3,3,1
Particpant 23255_P44SY,22.JPG,,,1
Particpant 23255_P44SY,26.JPG,2,2,1
Particpant 23255_P44SY,27.JPG,1,3,0
Particpant 23255_P44SY,28.JPG,3,1,0
Particpant 23255_P44SY,29.JPG,,,1
Particpant 23255_P44SY,33.JPG,1,1,1
Particpant 23255_P44SY,34.JPG,3,3,1
Particpant 23255_P44SY,35.JPG,1,1,1
Particpant 23255_P44SY,36.JPG,,,1
Particpant 23255_P44SY,40.JPG,2,2,1
Particpant 23255_P44SY,41.JPG,2,2,1
Particpant 23255_P44SY,42.JPG,1,1,1
Particpant 23255_P44SY,43.JPG,,,1
Particpant 23255_P44SY,47.JPG,2,2,1
Particpant 23255_P44SY,48.JPG,2,2,1
Particpant 23255_P44SY,49.JPG,3,3,1
Particpant 23255_P44SY,50.JPG,,,1
Particpant 23255_P44SY,52.JPG,,,1
Particpant 23255_P44SY,53.JPG,1,1,1
Particpant 23255_P44SY,54.JPG,2,2,1
Particpant 23255_P44SY,55.JPG,3,3,1
Particpant 23255_P44SY,56.JPG,1,1,1
Particpant 23255_P44SY,57.JPG,1,1,1
Particpant 23255_P44SY,58.JPG,3,3,1
Particpant 23255_P44SY,59.JPG,1,1,1
Particpant 23255_P44SY,60.JPG,2,2,1
Particpant 23255_P44SY,61.JPG,3,3,1
Particpant 23255_P44SY,62.JPG,2,2,1
Particpant 23255_P44SY,63.JPG,3,3,1
Particpant 23255_P44SY,64.JPG,1,1,1
Particpant 23255_P44SY,65.JPG,2,2,1
Particpant 23255_P44SY,66.JPG,3,3,1
