Participant Code,Image Name,Correct Response,Participant Response,Response Correct
Particpant 23255_P12,01.JPG,,,1
Particpant 23255_P12,08.JPG,,,1
Particpant 23255_P12,12.JPG,3,3,1
Particpant 23255_P12,13.JPG,3,3,1
Particpant 23255_P12,14.JPG,1,1,1
Particpant 23255_P12,15.JPG,,,1
Particpant 23255_P12,19.JPG,1,1,1
Particpant 23255_P12,20.JPG,2,2,1
Particpant 23255_P12,21.JPG,3,3,1
Particpant 23255_P12,22.JPG,,,1
Particpant 23255_P12,26.JPG,2,2,1
Particpant 23255_P12,27.JPG,1,3,0
Particpant 23255_P12,28.JPG,3,1,0
Particpant 23255_P12,29.JPG,,,1
Particpant 23255_P12,33.JPG,1,1,1
Particpant 23255_P12,34.JPG,3,3,1
Particpant 23255_P12,35.JPG,1,1,1
Particpant 23255_P12,36.JPG,,,1
Particpant 23255_P12,40.JPG,2,2,1
Particpant 23255_P12,41.JPG,2,2,1
Particpant 23255_P12,42.JPG,1,1,1
Particpant 23255_P12,43.JPG,,,1
Particpant 23255_P12,47.JPG,2,2,1
Particpant 23255_P12,48.JPG,2,2,1
Particpant 23255_P12,49.JPG,3,3,1
Particpant 23255_P12,50.JPG,,,1
Particpant 23255_P12,52.JPG,,,1
Particpant 23255_P12,53.JPG,1,1,1
Particpant 23255_P12,54.JPG,2,2,1
Particpant 23255_P12,55.JPG,3,3,1
Particpant 23255_P12,56.JPG,1,3,0
Particpant 23255_P12,57.JPG,1,0,0
Particpant 23255_P12,58.JPG,3,0,0
Particpant 23255_P12,59.JPG,1,3,0
Particpant 23255_P12,60.JPG,2,0,0
Particpant 23255_P12,61.JPG,3,3,1
Particpant 23255_P12,62.JPG,2,2,1
Particpant 23255_P12,63.JPG,3,0,0
Particpant 23255_P12,64.JPG,1,0,0
Particpant 23255_P12,65.JPG,2,2,1
Particpant 23255_P12,66.JPG,3,3,1
Particpant 23255_P12,67.JPG,1,0,0
Particpant 23255_P12,68.JPG,3,2,0
Particpant 23255_P12,69.JPG,1,0,0
Particpant 23255_P12,70.JPG,2,0,0
Particpant 23255_P12,71.JPG,1,1,1
Particpant 23255_P12,72.JPG,2,0,0
Particpant 23255_P12,73.JPG,3,0,0
Particpant 23255_P12,74.JPG,1,0,0
Particpant 23255_P12,75.JPG,0,1,0
Particpant 23255_P12,76.JPG,0,0,1
Particpant 23255_P12,77.JPG,0,0,1
Particpant 23255_P12,78.JPG,0,0,1
Particpant 23255_P12,79.JPG,0,0,1
Particpant 23255_P12,80.JPG,0,2,0
Particpant 23255_P12,81.JPG,0,0,1
Particpant 23255_P12,82.JPG,0,2,0
Particpant 23255_P12,83.JPG,0,3,0
Particpant 23255_P12,84.JPG,0,2,0
Particpant 23255_P12,85.JPG,0,0,1
Particpant 23255_P12,86.JPG,0,0,1
Particpant 23255_P12,87.JPG,0,0,1
Particpant 23255_P12,88.JPG,0,3,0
Particpant 23255_P12,89.JPG,0,0,1
Particpant 23255_P12,90.JPG,0,0,1
Particpant 23255_P12,91.JPG,0,0,1
Particpant 23255_P12,92.JPG,0,1,0
Particpant 23255_P12,93.JPG,0,0,1
Particpant 23255_P12,94.JPG,0,0,1
Particpant 23255_P12,95.JPG,0,0,1
Particpant 23255_P12,96.JPG,0,0,1
Particpant 23255_P12,97.JPG,0,0,1
Particpant 23255_P12,98.JPG,,,1
Particpant 23255_P12,99.JPG,1,2,0
Particpant 23255_P12,100.JPG,2,0,0
Particpant 23255_P12,101.JPG,1,0,0
Particpant 23255_P12,102.JPG,2,2,1
Particpant 23255_P12,103.JPG,3,0,0
Particpant 23255_P12,104.JPG,1,1,1
Particpant 23255_P12,105.JPG,2,0,0
Particpant 23255_P12,106.JPG,1,3,0
Particpant 23255_P12,107.JPG,3,0,0
Particpant 23255_P12,108.JPG,1,3,0
Particpant 23255_P12,109.JPG,3,0,0
Particpant 23255_P12,110.JPG,1,0,0
Particpant 23255_P12,111.JPG,2,1,0
Particpant 23255_P12,112.JPG,3,0,0
Particpant 23255_P12,113.JPG,2,2,1
Particpant 23255_P12,114.JPG,1,1,1
Particpant 23255_P12,115.JPG,2,2,1
Particpant 23255_P12,116.JPG,3,0,0
Particpant 23255_P12,117.JPG,1,1,1
Particpant 23255_P12,118.JPG,2,0,0
Particpant 23255_P12,119.JPG,3,0,0
Particpant 23255_P12,120.JPG,2,0,0
Particpant 23255_P12,121.JPG,3,0,0
Particpant 23255_P12,122.JPG,0,0,1
Particpant 23255_P12,123.JPG,0,0,1
Particpant 23255_P12,124.JPG,0,0,1
Particpant 23255_P12,125.JPG,0,0,1
Particpant 23255_P12,126.JPG,0,1,0
Particpant 23255_P12,127.JPG,0,1,0
Particpant 23255_P12,128.JPG,0,0,1
Particpant 23255_P12,129.JPG,0,0,1
Particpant 23255_P12,130.JPG,0,0,1
Particpant 23255_P12,131.JPG,0,0,1
Particpant 23255_P12,132.JPG,0,0,1
Particpant 23255_P12,133.JPG,0,0,1
Particpant 23255_P12,134.JPG,0,2,0
Particpant 23255_P12,135.JPG,0,0,1
Particpant 23255_P12,136.JPG,0,0,1
Particpant 23255_P12,137.JPG,0,3,0
Particpant 23255_P12,138.JPG,0,0,1
Particpant 23255_P12,139.JPG,0,0,1
Particpant 23255_P12,140.JPG,0,2,0
Particpant 23255_P12,141.JPG,0,0,1
Particpant 23255_P12,142.JPG,0,0,1
Particpant 23255_P12,143.JPG,0,0,1
Particpant 23255_P12,144.JPG,,,1
