Participant Code,Image Name,Correct Response,Participant Response,Response Correct
Particpant 23255_P117,01.JPG,,,1
Particpant 23255_P117,08.JPG,,,1
Particpant 23255_P117,12.JPG,3,3,1
Particpant 23255_P117,13.JPG,3,3,1
Particpant 23255_P117,14.JPG,1,1,1
Particpant 23255_P117,15.JPG,,,1
Particpant 23255_P117,19.JPG,1,1,1
Particpant 23255_P117,20.JPG,2,2,1
Particpant 23255_P117,21.JPG,3,3,1
Particpant 23255_P117,22.JPG,,,1
Particpant 23255_P117,26.JPG,2,2,1
Particpant 23255_P117,27.JPG,1,3,0
Particpant 23255_P117,28.JPG,3,1,0
Particpant 23255_P117,29.JPG,,,1
Particpant 23255_P117,33.JPG,1,1,1
Particpant 23255_P117,34.JPG,3,3,1
Particpant 23255_P117,35.JPG,1,1,1
Particpant 23255_P117,36.JPG,,,1
Particpant 23255_P117,40.JPG,2,2,1
Particpant 23255_P117,41.JPG,2,2,1
Particpant 23255_P117,42.JPG,1,1,1
Particpant 23255_P117,43.JPG,,,1
Particpant 23255_P117,47.JPG,2,2,1
Particpant 23255_P117,48.JPG,2,2,1
Particpant 23255_P117,49.JPG,3,3,1
Particpant 23255_P117,50.JPG,,,1
Particpant 23255_P117,52.JPG,,,1
Particpant 23255_P117,53.JPG,1,1,1
Particpant 23255_P117,54.JPG,2,2,1
Particpant 23255_P117,55.JPG,3,3,1
Particpant 23255_P117,56.JPG,1,1,1
Particpant 23255_P117,57.JPG,1,0,0
Particpant 23255_P117,58.JPG,3,0,0
Particpant 23255_P117,59.JPG,1,0,0
Particpant 23255_P117,60.JPG,2,2,1
Particpant 23255_P117,61.JPG,3,3,1
Particpant 23255_P117,62.JPG,2,2,1
Particpant 23255_P117,63.JPG,3,3,1
Particpant 23255_P117,64.JPG,1,1,1
Particpant 23255_P117,65.JPG,2,2,1
Particpant 23255_P117,66.JPG,3,3,1
Particpant 23255_P117,67.JPG,1,1,1
Particpant 23255_P117,68.JPG,3,1,0
Particpant 23255_P117,69.JPG,1,1,1
Particpant 23255_P117,70.JPG,2,0,0
Particpant 23255_P117,71.JPG,1,1,1
Particpant 23255_P117,72.JPG,2,0,0
Particpant 23255_P117,73.JPG,3,2,0
Particpant 23255_P117,74.JPG,1,1,1
Particpant 23255_P117,75.JPG,0,0,1
Particpant 23255_P117,76.JPG,0,0,1
Particpant 23255_P117,77.JPG,0,0,1
Particpant 23255_P117,78.JPG,0,0,1
Particpant 23255_P117,79.JPG,0,0,1
Particpant 23255_P117,80.JPG,0,1,0
Particpant 23255_P117,81.JPG,0,0,1
Particpant 23255_P117,82.JPG,0,2,0
Particpant 23255_P117,83.JPG,0,0,1
Particpant 23255_P117,84.JPG,0,2,0
Particpant 23255_P117,85.JPG,0,0,1
Particpant 23255_P117,86.JPG,0,0,1
Particpant 23255_P117,87.JPG,0,0,1
Particpant 23255_P117,88.JPG,0,0,1
Particpant 23255_P117,89.JPG,0,0,1
Particpant 23255_P117,90.JPG,0,0,1
Particpant 23255_P117,91.JPG,0,0,1
Particpant 23255_P117,92.JPG,0,3,0
Particpant 23255_P117,93.JPG,0,0,1
Particpant 23255_P117,94.JPG,0,0,1
Particpant 23255_P117,95.JPG,0,2,0
Particpant 23255_P117,96.JPG,0,3,0
Particpant 23255_P117,97.JPG,0,0,1
Particpant 23255_P117,98.JPG,,,1
Particpant 23255_P117,99.JPG,1,0,0
Particpant 23255_P117,100.JPG,2,0,0
Particpant 23255_P117,101.JPG,1,1,1
Particpant 23255_P117,102.JPG,2,2,1
Particpant 23255_P117,103.JPG,3,0,0
Particpant 23255_P117,104.JPG,1,1,1
Particpant 23255_P117,105.JPG,2,1,0
Particpant 23255_P117,106.JPG,1,0,0
Particpant 23255_P117,107.JPG,3,0,0
Particpant 23255_P117,108.JPG,1,1,1
Particpant 23255_P117,109.JPG,3,2,0
Particpant 23255_P117,110.JPG,1,1,1
Particpant 23255_P117,111.JPG,2,2,1
Particpant 23255_P117,112.JPG,3,3,1
Particpant 23255_P117,113.JPG,2,0,0
Particpant 23255_P117,114.JPG,1,1,1
Particpant 23255_P117,115.JPG,2,2,1
Particpant 23255_P117,116.JPG,3,3,1
Particpant 23255_P117,117.JPG,1,0,0
Particpant 23255_P117,118.JPG,2,2,1
Particpant 23255_P117,119.JPG,3,0,0
Particpant 23255_P117,120.JPG,2,2,1
Particpant 23255_P117,121.JPG,3,0,0
Particpant 23255_P117,122.JPG,0,0,1
Particpant 23255_P117,123.JPG,0,0,1
Particpant 23255_P117,124.JPG,0,0,1
Particpant 23255_P117,125.JPG,0,0,1
Particpant 23255_P117,126.JPG,0,1,0
Particpant 23255_P117,127.JPG,0,1,0
Particpant 23255_P117,128.JPG,0,0,1
Particpant 23255_P117,129.JPG,0,0,1
Particpant 23255_P117,130.JPG,0,0,1
Particpant 23255_P117,131.JPG,0,0,1
Particpant 23255_P117,132.JPG,0,0,1
Particpant 23255_P117,133.JPG,0,0,1
Particpant 23255_P117,134.JPG,0,0,1
Particpant 23255_P117,135.JPG,0,2,0
Particpant 23255_P117,136.JPG,0,3,0
Particpant 23255_P117,137.JPG,0,0,1
Particpant 23255_P117,138.JPG,0,1,0
Particpant 23255_P117,139.JPG,0,1,0
Particpant 23255_P117,140.JPG,0,0,1
Particpant 23255_P117,141.JPG,0,0,1
Particpant 23255_P117,142.JPG,0,0,1
Particpant 23255_P117,143.JPG,0,0,1
Particpant 23255_P117,144.JPG,,,1
