Participant Code,Image Name,Correct Response,Participant Response,Response Correct
Particpant 23255_P49,01.JPG,,,1
Particpant 23255_P49,08.JPG,,,1
Particpant 23255_P49,12.JPG,3,3,1
Particpant 23255_P49,13.JPG,3,3,1
Particpant 23255_P49,14.JPG,1,1,1
Particpant 23255_P49,15.JPG,,,1
Particpant 23255_P49,19.JPG,1,1,1
Particpant 23255_P49,20.JPG,2,2,1
Particpant 23255_P49,21.JPG,3,3,1
Particpant 23255_P49,22.JPG,,,1
Particpant 23255_P49,26.JPG,2,2,1
Particpant 23255_P49,27.JPG,1,3,0
Particpant 23255_P49,28.JPG,3,1,0
Particpant 23255_P49,29.JPG,,,1
Particpant 23255_P49,33.JPG,1,1,1
Particpant 23255_P49,34.JPG,3,3,1
Particpant 23255_P49,35.JPG,1,1,1
Particpant 23255_P49,36.JPG,,,1
Particpant 23255_P49,40.JPG,2,2,1
Particpant 23255_P49,41.JPG,2,2,1
Particpant 23255_P49,42.JPG,1,1,1
Particpant 23255_P49,43.JPG,,,1
Particpant 23255_P49,47.JPG,2,2,1
Particpant 23255_P49,48.JPG,2,2,1
Particpant 23255_P49,49.JPG,3,3,1
Particpant 23255_P49,50.JPG,,,1
Particpant 23255_P49,52.JPG,,,1
Particpant 23255_P49,53.JPG,1,1,1
Particpant 23255_P49,54.JPG,2,3,0
Particpant 23255_P49,55.JPG,3,3,1
Particpant 23255_P49,56.JPG,1,1,1
Particpant 23255_P49,57.JPG,1,1,1
Particpant 23255_P49,58.JPG,3,3,1
Particpant 23255_P49,59.JPG,1,0,0
Particpant 23255_P49,60.JPG,2,3,0
Particpant 23255_P49,61.JPG,3,0,0
Particpant 23255_P49,62.JPG,2,0,0
Particpant 23255_P49,63.JPG,3,3,1
Particpant 23255_P49,64.JPG,1,0,0
Particpant 23255_P49,65.JPG,2,0,0
Particpant 23255_P49,66.JPG,3,0,0
Particpant 23255_P49,67.JPG,1,1,1
Particpant 23255_P49,68.JPG,3,3,1
Particpant 23255_P49,69.JPG,1,2,0
Particpant 23255_P49,70.JPG,2,0,0
Particpant 23255_P49,71.JPG,1,1,1
Particpant 23255_P49,72.JPG,2,2,1
Particpant 23255_P49,73.JPG,3,3,1
Particpant 23255_P49,74.JPG,1,2,0
Particpant 23255_P49,75.JPG,0,0,1
Particpant 23255_P49,76.JPG,0,1,0
Particpant 23255_P49,77.JPG,0,0,1
Particpant 23255_P49,78.JPG,0,0,1
Particpant 23255_P49,79.JPG,0,0,1
Particpant 23255_P49,80.JPG,0,2,0
Particpant 23255_P49,81.JPG,0,0,1
Particpant 23255_P49,82.JPG,0,2,0
Particpant 23255_P49,83.JPG,0,1,0
Particpant 23255_P49,84.JPG,0,0,1
Particpant 23255_P49,85.JPG,0,0,1
Particpant 23255_P49,86.JPG,0,0,1
Particpant 23255_P49,87.JPG,0,0,1
Particpant 23255_P49,88.JPG,0,2,0
Particpant 23255_P49,89.JPG,0,3,0
Particpant 23255_P49,90.JPG,0,0,1
Particpant 23255_P49,91.JPG,0,0,1
Particpant 23255_P49,92.JPG,0,0,1
Particpant 23255_P49,93.JPG,0,0,1
Particpant 23255_P49,94.JPG,0,0,1
Particpant 23255_P49,95.JPG,0,0,1
Particpant 23255_P49,96.JPG,0,0,1
Particpant 23255_P49,97.JPG,0,0,1
Particpant 23255_P49,98.JPG,,,1
Particpant 23255_P49,99.JPG,1,0,0
Particpant 23255_P49,100.JPG,2,0,0
Particpant 23255_P49,101.JPG,1,0,0
Particpant 23255_P49,102.JPG,2,2,1
Particpant 23255_P49,103.JPG,3,1,0
Particpant 23255_P49,104.JPG,1,0,0
Particpant 23255_P49,105.JPG,2,0,0
Particpant 23255_P49,106.JPG,1,0,0
Particpant 23255_P49,107.JPG,3,2,0
Particpant 23255_P49,108.JPG,1,0,0
Particpant 23255_P49,109.JPG,3,2,0
Particpant 23255_P49,110.JPG,1,0,0
Particpant 23255_P49,111.JPG,2,2,1
Particpant 23255_P49,112.JPG,3,0,0
Particpant 23255_P49,113.JPG,2,2,1
Particpant 23255_P49,114.JPG,1,0,0
Particpant 23255_P49,115.JPG,2,1,0
Particpant 23255_P49,116.JPG,3,0,0
Particpant 23255_P49,117.JPG,1,0,0
Particpant 23255_P49,118.JPG,2,0,0
Particpant 23255_P49,119.JPG,3,0,0
Particpant 23255_P49,120.JPG,2,0,0
Particpant 23255_P49,121.JPG,3,0,0
Particpant 23255_P49,122.JPG,0,0,1
Particpant 23255_P49,123.JPG,0,0,1
Particpant 23255_P49,124.JPG,0,0,1
Particpant 23255_P49,125.JPG,0,1,0
Particpant 23255_P49,126.JPG,0,2,0
Particpant 23255_P49,127.JPG,0,1,0
Particpant 23255_P49,128.JPG,0,3,0
Particpant 23255_P49,129.JPG,0,0,1
Particpant 23255_P49,130.JPG,0,2,0
Particpant 23255_P49,131.JPG,0,0,1
Particpant 23255_P49,132.JPG,0,3,0
Particpant 23255_P49,133.JPG,0,1,0
Particpant 23255_P49,134.JPG,0,0,1
Particpant 23255_P49,135.JPG,0,2,0
Particpant 23255_P49,136.JPG,0,0,1
Particpant 23255_P49,137.JPG,0,3,0
Particpant 23255_P49,138.JPG,0,0,1
Particpant 23255_P49,139.JPG,0,0,1
Particpant 23255_P49,140.JPG,0,0,1
Particpant 23255_P49,141.JPG,0,0,1
Particpant 23255_P49,142.JPG,0,0,1
Particpant 23255_P49,143.JPG,0,0,1
Particpant 23255_P49,144.JPG,,,1
