Participant Code,Image Name,Correct Response,Participant Response,Response Correct
Particpant 23255_17SY,01.JPG,,,1
Particpant 23255_17SY,08.JPG,,,1
Particpant 23255_17SY,12.JPG,3,3,1
Particpant 23255_17SY,13.JPG,3,3,1
Particpant 23255_17SY,14.JPG,1,1,1
Particpant 23255_17SY,15.JPG,,,1
Particpant 23255_17SY,19.JPG,1,1,1
Particpant 23255_17SY,20.JPG,2,2,1
Particpant 23255_17SY,21.JPG,3,3,1
Particpant 23255_17SY,22.JPG,,,1
Particpant 23255_17SY,26.JPG,2,2,1
Particpant 23255_17SY,27.JPG,1,3,0
Particpant 23255_17SY,28.JPG,3,1,0
Particpant 23255_17SY,29.JPG,,,1
Particpant 23255_17SY,33.JPG,1,1,1
Particpant 23255_17SY,34.JPG,3,3,1
Particpant 23255_17SY,35.JPG,1,1,1
Particpant 23255_17SY,36.JPG,,,1
Particpant 23255_17SY,40.JPG,2,2,1
Particpant 23255_17SY,41.JPG,2,1,0
Particpant 23255_17SY,42.JPG,1,1,1
Particpant 23255_17SY,43.JPG,,,1
Particpant 23255_17SY,47.JPG,2,,0
Particpant 23255_17SY,48.JPG,2,,0
Particpant 23255_17SY,49.JPG,3,3,1
Particpant 23255_17SY,50.JPG,,,1
Particpant 23255_17SY,52.JPG,,,1
Particpant 23255_17SY,53.JPG,1,0,0
Particpant 23255_17SY,54.JPG,2,0,0
Particpant 23255_17SY,55.JPG,3,0,0
Particpant 23255_17SY,56.JPG,1,0,0
Particpant 23255_17SY,57.JPG,1,0,0
Particpant 23255_17SY,58.JPG,3,0,0
Particpant 23255_17SY,59.JPG,1,0,0
Particpant 23255_17SY,60.JPG,2,0,0
Particpant 23255_17SY,61.JPG,3,0,0
Particpant 23255_17SY,62.JPG,2,0,0
Particpant 23255_17SY,63.JPG,3,0,0
Particpant 23255_17SY,64.JPG,1,0,0
Particpant 23255_17SY,65.JPG,2,2,1
Particpant 23255_17SY,66.JPG,3,3,1
Particpant 23255_17SY,67.JPG,1,3,0
Particpant 23255_17SY,68.JPG,3,2,0
Particpant 23255_17SY,69.JPG,1,3,0
Particpant 23255_17SY,70.JPG,2,0,0
Particpant 23255_17SY,71.JPG,1,0,0
Particpant 23255_17SY,72.JPG,2,0,0
Particpant 23255_17SY,73.JPG,3,0,0
Particpant 23255_17SY,74.JPG,1,0,0
Particpant 23255_17SY,75.JPG,0,0,1
Particpant 23255_17SY,76.JPG,0,0,1
Particpant 23255_17SY,77.JPG,0,0,1
Particpant 23255_17SY,78.JPG,0,0,1
Particpant 23255_17SY,79.JPG,0,0,1
Particpant 23255_17SY,80.JPG,0,2,0
Particpant 23255_17SY,81.JPG,0,2,0
Particpant 23255_17SY,82.JPG,0,1,0
Particpant 23255_17SY,83.JPG,0,2,0
Particpant 23255_17SY,84.JPG,0,0,1
Particpant 23255_17SY,85.JPG,0,0,1
Particpant 23255_17SY,86.JPG,0,1,0
Particpant 23255_17SY,87.JPG,0,0,1
Particpant 23255_17SY,88.JPG,0,3,0
Particpant 23255_17SY,89.JPG,0,0,1
Particpant 23255_17SY,90.JPG,0,3,0
Particpant 23255_17SY,91.JPG,0,0,1
Particpant 23255_17SY,92.JPG,0,0,1
Particpant 23255_17SY,93.JPG,0,0,1
Particpant 23255_17SY,94.JPG,0,3,0
Particpant 23255_17SY,95.JPG,0,2,0
Particpant 23255_17SY,96.JPG,0,2,0
Particpant 23255_17SY,97.JPG,0,2,0
Particpant 23255_17SY,98.JPG,,,1
Particpant 23255_17SY,99.JPG,1,0,0
Particpant 23255_17SY,100.JPG,2,0,0
Particpant 23255_17SY,101.JPG,1,0,0
Particpant 23255_17SY,102.JPG,2,0,0
Particpant 23255_17SY,103.JPG,3,0,0
Particpant 23255_17SY,104.JPG,1,1,1
Particpant 23255_17SY,105.JPG,2,0,0
Particpant 23255_17SY,106.JPG,1,0,0
Particpant 23255_17SY,107.JPG,3,1,0
Particpant 23255_17SY,108.JPG,1,2,0
Particpant 23255_17SY,109.JPG,3,0,0
Particpant 23255_17SY,110.JPG,1,0,0
Particpant 23255_17SY,111.JPG,2,3,0
Particpant 23255_17SY,112.JPG,3,3,1
Particpant 23255_17SY,113.JPG,2,0,0
Particpant 23255_17SY,114.JPG,1,0,0
Particpant 23255_17SY,115.JPG,2,0,0
