Participant Code,Image Name,Correct Response,Participant Response,Response Correct
Particpant 23255_P30,01.JPG,,,1
Particpant 23255_P30,08.JPG,,,1
Particpant 23255_P30,12.JPG,3,3,1
Particpant 23255_P30,13.JPG,3,3,1
Particpant 23255_P30,14.JPG,1,1,1
Particpant 23255_P30,15.JPG,,,1
Particpant 23255_P30,19.JPG,1,1,1
Particpant 23255_P30,20.JPG,2,2,1
Particpant 23255_P30,21.JPG,3,3,1
Particpant 23255_P30,22.JPG,,,1
Particpant 23255_P30,26.JPG,2,2,1
Particpant 23255_P30,27.JPG,1,3,0
Particpant 23255_P30,28.JPG,3,1,0
Particpant 23255_P30,29.JPG,,,1
Particpant 23255_P30,33.JPG,1,1,1
Particpant 23255_P30,34.JPG,3,3,1
Particpant 23255_P30,35.JPG,1,1,1
Particpant 23255_P30,36.JPG,,,1
Particpant 23255_P30,40.JPG,2,2,1
Particpant 23255_P30,41.JPG,2,2,1
Particpant 23255_P30,42.JPG,1,1,1
Particpant 23255_P30,43.JPG,,,1
Particpant 23255_P30,47.JPG,2,2,1
Particpant 23255_P30,48.JPG,2,2,1
Particpant 23255_P30,49.JPG,3,3,1
Particpant 23255_P30,50.JPG,,,1
Particpant 23255_P30,52.JPG,,,1
Particpant 23255_P30,53.JPG,1,1,1
Particpant 23255_P30,54.JPG,2,2,1
Particpant 23255_P30,55.JPG,3,3,1
Particpant 23255_P30,56.JPG,1,0,0
Particpant 23255_P30,57.JPG,1,1,1
Particpant 23255_P30,58.JPG,3,0,0
Particpant 23255_P30,59.JPG,1,0,0
Particpant 23255_P30,60.JPG,2,1,0
Particpant 23255_P30,61.JPG,3,0,0
Particpant 23255_P30,62.JPG,2,0,0
Particpant 23255_P30,63.JPG,3,3,1
Particpant 23255_P30,64.JPG,1,0,0
Particpant 23255_P30,65.JPG,2,2,1
Particpant 23255_P30,66.JPG,3,3,1
Particpant 23255_P30,67.JPG,1,1,1
Particpant 23255_P30,68.JPG,3,3,1
Particpant 23255_P30,69.JPG,1,1,1
Particpant 23255_P30,70.JPG,2,0,0
Particpant 23255_P30,71.JPG,1,1,1
Particpant 23255_P30,72.JPG,2,0,0
Particpant 23255_P30,73.JPG,3,3,1
Particpant 23255_P30,74.JPG,1,1,1
Particpant 23255_P30,75.JPG,0,0,1
Particpant 23255_P30,76.JPG,0,0,1
Particpant 23255_P30,77.JPG,0,2,0
Particpant 23255_P30,78.JPG,0,1,0
Particpant 23255_P30,79.JPG,0,2,0
Particpant 23255_P30,80.JPG,0,3,0
Particpant 23255_P30,81.JPG,0,0,1
Particpant 23255_P30,82.JPG,0,3,0
Particpant 23255_P30,83.JPG,0,0,1
Particpant 23255_P30,84.JPG,0,3,0
Particpant 23255_P30,85.JPG,0,0,1
Particpant 23255_P30,86.JPG,0,1,0
Particpant 23255_P30,87.JPG,0,2,0
Particpant 23255_P30,88.JPG,0,0,1
Particpant 23255_P30,89.JPG,0,0,1
Particpant 23255_P30,90.JPG,0,3,0
Particpant 23255_P30,91.JPG,0,2,0
Particpant 23255_P30,92.JPG,0,3,0
Particpant 23255_P30,93.JPG,0,0,1
Particpant 23255_P30,94.JPG,0,0,1
Particpant 23255_P30,95.JPG,0,3,0
Particpant 23255_P30,96.JPG,0,3,0
Particpant 23255_P30,97.JPG,0,0,1
Particpant 23255_P30,98.JPG,,,1
Particpant 23255_P30,99.JPG,1,1,1
Particpant 23255_P30,100.JPG,2,0,0
Particpant 23255_P30,101.JPG,1,2,0
Particpant 23255_P30,102.JPG,2,2,1
Particpant 23255_P30,103.JPG,3,0,0
Particpant 23255_P30,104.JPG,1,1,1
Particpant 23255_P30,105.JPG,2,3,0
Particpant 23255_P30,106.JPG,1,1,1
Particpant 23255_P30,107.JPG,3,0,0
Particpant 23255_P30,108.JPG,1,1,1
Particpant 23255_P30,109.JPG,3,3,1
Particpant 23255_P30,110.JPG,1,1,1
Particpant 23255_P30,111.JPG,2,0,0
Particpant 23255_P30,112.JPG,3,3,1
Particpant 23255_P30,113.JPG,2,2,1
Particpant 23255_P30,114.JPG,1,1,1
Particpant 23255_P30,115.JPG,2,2,1
Particpant 23255_P30,116.JPG,3,0,0
Particpant 23255_P30,117.JPG,1,0,0
Particpant 23255_P30,118.JPG,2,3,0
Particpant 23255_P30,119.JPG,3,1,0
Particpant 23255_P30,120.JPG,2,0,0
Particpant 23255_P30,121.JPG,3,2,0
Particpant 23255_P30,122.JPG,0,1,0
Particpant 23255_P30,123.JPG,0,1,0
Particpant 23255_P30,124.JPG,0,0,1
Particpant 23255_P30,125.JPG,0,0,1
Particpant 23255_P30,126.JPG,0,3,0
Particpant 23255_P30,127.JPG,0,1,0
Particpant 23255_P30,128.JPG,0,3,0
Particpant 23255_P30,129.JPG,0,3,0
Particpant 23255_P30,130.JPG,0,1,0
Particpant 23255_P30,131.JPG,0,0,1
Particpant 23255_P30,132.JPG,0,0,1
Particpant 23255_P30,133.JPG,0,3,0
Particpant 23255_P30,134.JPG,0,3,0
Particpant 23255_P30,135.JPG,0,2,0
Particpant 23255_P30,136.JPG,0,0,1
Particpant 23255_P30,137.JPG,0,3,0
Particpant 23255_P30,138.JPG,0,0,1
Particpant 23255_P30,139.JPG,0,3,0
Particpant 23255_P30,140.JPG,0,3,0
Particpant 23255_P30,141.JPG,0,0,1
Particpant 23255_P30,142.JPG,0,2,0
Particpant 23255_P30,143.JPG,0,0,1
Particpant 23255_P30,144.JPG,,,1
