Participant Code,Image Name,Correct Response,Participant Response,Response Correct
Particpant 23255_P34,01.JPG,,,1
Particpant 23255_P34,08.JPG,,,1
Particpant 23255_P34,12.JPG,3,3,1
Particpant 23255_P34,13.JPG,3,3,1
Particpant 23255_P34,14.JPG,1,1,1
Particpant 23255_P34,15.JPG,,,1
Particpant 23255_P34,19.JPG,1,1,1
Particpant 23255_P34,20.JPG,2,2,1
Particpant 23255_P34,21.JPG,3,3,1
Particpant 23255_P34,22.JPG,,,1
Particpant 23255_P34,26.JPG,2,2,1
Particpant 23255_P34,27.JPG,1,3,0
Particpant 23255_P34,28.JPG,3,1,0
Particpant 23255_P34,29.JPG,,,1
Particpant 23255_P34,33.JPG,1,1,1
Particpant 23255_P34,34.JPG,3,3,1
Particpant 23255_P34,35.JPG,1,1,1
Particpant 23255_P34,36.JPG,,,1
Particpant 23255_P34,40.JPG,2,2,1
Particpant 23255_P34,41.JPG,2,2,1
Particpant 23255_P34,42.JPG,1,1,1
Particpant 23255_P34,43.JPG,,,1
Particpant 23255_P34,47.JPG,2,2,1
Particpant 23255_P34,48.JPG,2,2,1
Particpant 23255_P34,49.JPG,3,3,1
Particpant 23255_P34,50.JPG,,,1
Particpant 23255_P34,52.JPG,,,1
Particpant 23255_P34,53.JPG,1,1,1
Particpant 23255_P34,54.JPG,2,2,1
Particpant 23255_P34,55.JPG,3,3,1
Particpant 23255_P34,56.JPG,1,1,1
Particpant 23255_P34,57.JPG,1,0,0
Particpant 23255_P34,58.JPG,3,0,0
Particpant 23255_P34,59.JPG,1,1,1
Particpant 23255_P34,60.JPG,2,2,1
Particpant 23255_P34,61.JPG,3,3,1
Particpant 23255_P34,62.JPG,2,2,1
Particpant 23255_P34,63.JPG,3,3,1
Particpant 23255_P34,64.JPG,1,0,0
Particpant 23255_P34,65.JPG,2,2,1
Particpant 23255_P34,66.JPG,3,3,1
Particpant 23255_P34,67.JPG,1,1,1
Particpant 23255_P34,68.JPG,3,3,1
Particpant 23255_P34,69.JPG,1,0,0
Particpant 23255_P34,70.JPG,2,0,0
Particpant 23255_P34,71.JPG,1,1,1
Particpant 23255_P34,72.JPG,2,2,1
Particpant 23255_P34,73.JPG,3,3,1
Particpant 23255_P34,74.JPG,1,1,1
Particpant 23255_P34,75.JPG,0,1,0
Particpant 23255_P34,76.JPG,0,0,1
Particpant 23255_P34,77.JPG,0,1,0
Particpant 23255_P34,78.JPG,0,1,0
Particpant 23255_P34,79.JPG,0,0,1
Particpant 23255_P34,80.JPG,0,0,1
Particpant 23255_P34,81.JPG,0,0,1
Particpant 23255_P34,82.JPG,0,0,1
Particpant 23255_P34,83.JPG,0,2,0
Particpant 23255_P34,84.JPG,0,2,0
Particpant 23255_P34,85.JPG,0,0,1
Particpant 23255_P34,86.JPG,0,3,0
Particpant 23255_P34,87.JPG,0,2,0
Particpant 23255_P34,88.JPG,0,0,1
Particpant 23255_P34,89.JPG,0,3,0
Particpant 23255_P34,90.JPG,0,1,0
Particpant 23255_P34,91.JPG,0,1,0
Particpant 23255_P34,92.JPG,0,0,1
Particpant 23255_P34,93.JPG,0,0,1
Particpant 23255_P34,94.JPG,0,0,1
Particpant 23255_P34,95.JPG,0,2,0
Particpant 23255_P34,96.JPG,0,0,1
Particpant 23255_P34,97.JPG,0,0,1
Particpant 23255_P34,98.JPG,,,1
Particpant 23255_P34,99.JPG,1,1,1
Particpant 23255_P34,100.JPG,2,0,0
Particpant 23255_P34,101.JPG,1,0,0
Particpant 23255_P34,102.JPG,2,2,1
Particpant 23255_P34,103.JPG,3,0,0
Particpant 23255_P34,104.JPG,1,1,1
Particpant 23255_P34,105.JPG,2,0,0
Particpant 23255_P34,106.JPG,1,0,0
Particpant 23255_P34,107.JPG,3,3,1
Particpant 23255_P34,108.JPG,1,1,1
Particpant 23255_P34,109.JPG,3,2,0
Particpant 23255_P34,110.JPG,1,2,0
Particpant 23255_P34,111.JPG,2,1,0
Particpant 23255_P34,112.JPG,3,0,0
Particpant 23255_P34,113.JPG,2,0,0
Particpant 23255_P34,114.JPG,1,1,1
Particpant 23255_P34,115.JPG,2,0,0
Particpant 23255_P34,116.JPG,3,3,1
Particpant 23255_P34,117.JPG,1,0,0
Particpant 23255_P34,118.JPG,2,2,1
Particpant 23255_P34,119.JPG,3,3,1
Particpant 23255_P34,120.JPG,2,2,1
Particpant 23255_P34,121.JPG,3,0,0
Particpant 23255_P34,122.JPG,0,1,0
Particpant 23255_P34,123.JPG,0,0,1
Particpant 23255_P34,124.JPG,0,0,1
Particpant 23255_P34,125.JPG,0,0,1
Particpant 23255_P34,126.JPG,0,2,0
Particpant 23255_P34,127.JPG,0,1,0
Particpant 23255_P34,128.JPG,0,0,1
Particpant 23255_P34,129.JPG,0,0,1
Particpant 23255_P34,130.JPG,0,0,1
Particpant 23255_P34,131.JPG,0,0,1
Particpant 23255_P34,132.JPG,0,0,1
Particpant 23255_P34,133.JPG,0,3,0
Particpant 23255_P34,134.JPG,0,2,0
Particpant 23255_P34,135.JPG,0,0,1
Particpant 23255_P34,136.JPG,0,0,1
Particpant 23255_P34,137.JPG,0,3,0
Particpant 23255_P34,138.JPG,0,0,1
Particpant 23255_P34,139.JPG,0,3,0
Particpant 23255_P34,140.JPG,0,3,0
Particpant 23255_P34,141.JPG,0,0,1
Particpant 23255_P34,142.JPG,0,0,1
Particpant 23255_P34,143.JPG,0,0,1
Particpant 23255_P34,144.JPG,,,1
