Participant Code,Image Name,Correct Response,Participant Response,Response Correct
Particpant 23255_P88,01.JPG,,,1
Particpant 23255_P88,08.JPG,,,1
Particpant 23255_P88,12.JPG,3,3,1
Particpant 23255_P88,13.JPG,3,3,1
Particpant 23255_P88,14.JPG,1,1,1
Particpant 23255_P88,15.JPG,,,1
Particpant 23255_P88,19.JPG,1,1,1
Particpant 23255_P88,20.JPG,2,2,1
Particpant 23255_P88,21.JPG,3,3,1
Particpant 23255_P88,22.JPG,,,1
Particpant 23255_P88,26.JPG,2,2,1
Particpant 23255_P88,27.JPG,1,3,0
Particpant 23255_P88,28.JPG,3,1,0
Particpant 23255_P88,29.JPG,,,1
Particpant 23255_P88,33.JPG,1,1,1
Particpant 23255_P88,34.JPG,3,3,1
Particpant 23255_P88,35.JPG,1,1,1
Particpant 23255_P88,36.JPG,,,1
Particpant 23255_P88,40.JPG,2,2,1
Particpant 23255_P88,41.JPG,2,2,1
Particpant 23255_P88,42.JPG,1,1,1
Particpant 23255_P88,43.JPG,,,1
Particpant 23255_P88,47.JPG,2,2,1
Particpant 23255_P88,48.JPG,2,2,1
Particpant 23255_P88,49.JPG,3,3,1
Particpant 23255_P88,50.JPG,,,1
Particpant 23255_P88,52.JPG,,,1
Particpant 23255_P88,53.JPG,1,0,0
Particpant 23255_P88,54.JPG,2,1,0
Particpant 23255_P88,55.JPG,3,3,1
Particpant 23255_P88,56.JPG,1,1,1
Particpant 23255_P88,57.JPG,1,0,0
Particpant 23255_P88,58.JPG,3,3,1
Particpant 23255_P88,59.JPG,1,0,0
Particpant 23255_P88,60.JPG,2,3,0
Particpant 23255_P88,61.JPG,3,3,1
Particpant 23255_P88,62.JPG,2,2,1
Particpant 23255_P88,63.JPG,3,0,0
Particpant 23255_P88,64.JPG,1,1,1
Particpant 23255_P88,65.JPG,2,2,1
Particpant 23255_P88,66.JPG,3,3,1
Particpant 23255_P88,67.JPG,1,1,1
Particpant 23255_P88,68.JPG,3,3,1
Particpant 23255_P88,69.JPG,1,0,0
Particpant 23255_P88,70.JPG,2,1,0
Particpant 23255_P88,71.JPG,1,1,1
Particpant 23255_P88,72.JPG,2,0,0
Particpant 23255_P88,73.JPG,3,2,0
Particpant 23255_P88,74.JPG,1,1,1
Particpant 23255_P88,75.JPG,0,1,0
Particpant 23255_P88,76.JPG,0,2,0
Particpant 23255_P88,77.JPG,0,1,0
Particpant 23255_P88,78.JPG,0,2,0
Particpant 23255_P88,79.JPG,0,1,0
Particpant 23255_P88,80.JPG,0,0,1
Particpant 23255_P88,81.JPG,0,3,0
Particpant 23255_P88,82.JPG,0,2,0
Particpant 23255_P88,83.JPG,0,1,0
Particpant 23255_P88,84.JPG,0,2,0
Particpant 23255_P88,85.JPG,0,3,0
Particpant 23255_P88,86.JPG,0,1,0
Particpant 23255_P88,87.JPG,0,2,0
Particpant 23255_P88,88.JPG,0,0,1
Particpant 23255_P88,89.JPG,0,2,0
Particpant 23255_P88,90.JPG,0,1,0
Particpant 23255_P88,91.JPG,0,3,0
Particpant 23255_P88,92.JPG,0,1,0
Particpant 23255_P88,93.JPG,0,1,0
Particpant 23255_P88,94.JPG,0,3,0
Particpant 23255_P88,95.JPG,0,2,0
Particpant 23255_P88,96.JPG,0,1,0
Particpant 23255_P88,97.JPG,0,2,0
Particpant 23255_P88,98.JPG,,,1
Particpant 23255_P88,99.JPG,1,1,1
Particpant 23255_P88,100.JPG,2,2,1
Particpant 23255_P88,101.JPG,1,2,0
Particpant 23255_P88,102.JPG,2,2,1
Particpant 23255_P88,103.JPG,3,3,1
Particpant 23255_P88,104.JPG,1,2,0
Particpant 23255_P88,105.JPG,2,3,0
Particpant 23255_P88,106.JPG,1,1,1
Particpant 23255_P88,107.JPG,3,2,0
Particpant 23255_P88,108.JPG,1,1,1
Particpant 23255_P88,109.JPG,3,0,0
Particpant 23255_P88,110.JPG,1,1,1
Particpant 23255_P88,111.JPG,2,1,0
Particpant 23255_P88,112.JPG,3,2,0
Particpant 23255_P88,113.JPG,2,2,1
Particpant 23255_P88,114.JPG,1,1,1
Particpant 23255_P88,115.JPG,2,3,0
Particpant 23255_P88,116.JPG,3,1,0
Particpant 23255_P88,117.JPG,1,3,0
Particpant 23255_P88,118.JPG,2,1,0
Particpant 23255_P88,119.JPG,3,3,1
Particpant 23255_P88,120.JPG,2,1,0
Particpant 23255_P88,121.JPG,3,3,1
Particpant 23255_P88,122.JPG,0,1,0
Particpant 23255_P88,123.JPG,0,0,1
Particpant 23255_P88,124.JPG,0,1,0
Particpant 23255_P88,125.JPG,0,2,0
Particpant 23255_P88,126.JPG,0,2,0
Particpant 23255_P88,127.JPG,0,2,0
Particpant 23255_P88,128.JPG,0,3,0
Particpant 23255_P88,129.JPG,0,3,0
Particpant 23255_P88,130.JPG,0,1,0
Particpant 23255_P88,131.JPG,0,3,0
Particpant 23255_P88,132.JPG,0,1,0
Particpant 23255_P88,133.JPG,0,1,0
Particpant 23255_P88,134.JPG,0,3,0
Particpant 23255_P88,135.JPG,0,2,0
Particpant 23255_P88,136.JPG,0,0,1
Particpant 23255_P88,137.JPG,0,2,0
Particpant 23255_P88,138.JPG,0,2,0
Particpant 23255_P88,139.JPG,0,0,1
Particpant 23255_P88,140.JPG,0,1,0
Particpant 23255_P88,141.JPG,0,2,0
Particpant 23255_P88,142.JPG,0,2,0
Particpant 23255_P88,143.JPG,0,1,0
Particpant 23255_P88,144.JPG,,,1
