Participant Code,Image Name,Correct Response,Participant Response,Response Correct
Particpant 23255_P56,01.JPG,,,1
Particpant 23255_P56,08.JPG,,,1
Particpant 23255_P56,12.JPG,3,3,1
Particpant 23255_P56,13.JPG,3,3,1
Particpant 23255_P56,14.JPG,1,1,1
Particpant 23255_P56,15.JPG,,,1
Particpant 23255_P56,19.JPG,1,1,1
Particpant 23255_P56,20.JPG,2,2,1
Particpant 23255_P56,21.JPG,3,3,1
Particpant 23255_P56,22.JPG,,,1
Particpant 23255_P56,26.JPG,2,2,1
Particpant 23255_P56,27.JPG,1,3,0
Particpant 23255_P56,28.JPG,3,1,0
Particpant 23255_P56,29.JPG,,,1
Particpant 23255_P56,33.JPG,1,1,1
Particpant 23255_P56,34.JPG,3,3,1
Particpant 23255_P56,35.JPG,1,1,1
Particpant 23255_P56,36.JPG,,,1
Particpant 23255_P56,40.JPG,2,2,1
Particpant 23255_P56,41.JPG,2,2,1
Particpant 23255_P56,42.JPG,1,1,1
Particpant 23255_P56,43.JPG,,,1
Particpant 23255_P56,47.JPG,2,2,1
Particpant 23255_P56,48.JPG,2,2,1
Particpant 23255_P56,49.JPG,3,3,1
Particpant 23255_P56,50.JPG,,,1
Particpant 23255_P56,52.JPG,,,1
Particpant 23255_P56,53.JPG,1,1,1
Particpant 23255_P56,54.JPG,2,2,1
Particpant 23255_P56,55.JPG,3,3,1
Particpant 23255_P56,56.JPG,1,1,1
Particpant 23255_P56,57.JPG,1,0,0
Particpant 23255_P56,58.JPG,3,0,0
Particpant 23255_P56,59.JPG,1,0,0
Particpant 23255_P56,60.JPG,2,2,1
Particpant 23255_P56,61.JPG,3,3,1
Particpant 23255_P56,62.JPG,2,2,1
Particpant 23255_P56,63.JPG,3,3,1
Particpant 23255_P56,64.JPG,1,1,1
Particpant 23255_P56,65.JPG,2,2,1
Particpant 23255_P56,66.JPG,3,3,1
Particpant 23255_P56,67.JPG,1,1,1
Particpant 23255_P56,68.JPG,3,3,1
Particpant 23255_P56,69.JPG,1,1,1
Particpant 23255_P56,70.JPG,2,2,1
Particpant 23255_P56,71.JPG,1,0,0
Particpant 23255_P56,72.JPG,2,2,1
Particpant 23255_P56,73.JPG,3,3,1
Particpant 23255_P56,74.JPG,1,1,1
Particpant 23255_P56,75.JPG,0,1,0
Particpant 23255_P56,76.JPG,0,0,1
Particpant 23255_P56,77.JPG,0,0,1
Particpant 23255_P56,78.JPG,0,0,1
Particpant 23255_P56,79.JPG,0,0,1
Particpant 23255_P56,80.JPG,0,0,1
Particpant 23255_P56,81.JPG,0,0,1
Particpant 23255_P56,82.JPG,0,2,0
Particpant 23255_P56,83.JPG,0,0,1
Particpant 23255_P56,84.JPG,0,0,1
Particpant 23255_P56,85.JPG,0,0,1
Particpant 23255_P56,86.JPG,0,0,1
Particpant 23255_P56,87.JPG,0,0,1
Particpant 23255_P56,88.JPG,0,0,1
Particpant 23255_P56,89.JPG,0,2,0
Particpant 23255_P56,90.JPG,0,0,1
Particpant 23255_P56,91.JPG,0,0,1
Particpant 23255_P56,92.JPG,0,0,1
Particpant 23255_P56,93.JPG,0,0,1
Particpant 23255_P56,94.JPG,0,0,1
Particpant 23255_P56,95.JPG,0,0,1
Particpant 23255_P56,96.JPG,0,0,1
Particpant 23255_P56,97.JPG,0,0,1
Particpant 23255_P56,98.JPG,,,1
Particpant 23255_P56,99.JPG,1,1,1
Particpant 23255_P56,100.JPG,2,2,1
Particpant 23255_P56,101.JPG,1,0,0
Particpant 23255_P56,102.JPG,2,2,1
Particpant 23255_P56,103.JPG,3,3,1
Particpant 23255_P56,104.JPG,1,0,0
Particpant 23255_P56,105.JPG,2,0,0
Particpant 23255_P56,106.JPG,1,0,0
Particpant 23255_P56,107.JPG,3,3,1
Particpant 23255_P56,108.JPG,1,1,1
Particpant 23255_P56,109.JPG,3,3,1
Particpant 23255_P56,110.JPG,1,1,1
Particpant 23255_P56,111.JPG,2,2,1
Particpant 23255_P56,112.JPG,3,3,1
Particpant 23255_P56,113.JPG,2,2,1
Particpant 23255_P56,114.JPG,1,1,1
Particpant 23255_P56,115.JPG,2,2,1
Particpant 23255_P56,116.JPG,3,0,0
Particpant 23255_P56,117.JPG,1,1,1
Particpant 23255_P56,118.JPG,2,0,0
Particpant 23255_P56,119.JPG,3,3,1
Particpant 23255_P56,120.JPG,2,2,1
Particpant 23255_P56,121.JPG,3,3,1
Particpant 23255_P56,122.JPG,0,0,1
Particpant 23255_P56,123.JPG,0,0,1
Particpant 23255_P56,124.JPG,0,0,1
Particpant 23255_P56,125.JPG,0,0,1
Particpant 23255_P56,126.JPG,0,0,1
Particpant 23255_P56,127.JPG,0,0,1
Particpant 23255_P56,128.JPG,0,0,1
Particpant 23255_P56,129.JPG,0,0,1
Particpant 23255_P56,130.JPG,0,0,1
Particpant 23255_P56,131.JPG,0,0,1
Particpant 23255_P56,132.JPG,0,1,0
Particpant 23255_P56,133.JPG,0,0,1
Particpant 23255_P56,134.JPG,0,0,1
Particpant 23255_P56,135.JPG,0,0,1
Particpant 23255_P56,136.JPG,0,0,1
Particpant 23255_P56,137.JPG,0,0,1
Particpant 23255_P56,138.JPG,0,3,0
Particpant 23255_P56,139.JPG,0,0,1
Particpant 23255_P56,140.JPG,0,0,1
Particpant 23255_P56,141.JPG,0,0,1
Particpant 23255_P56,142.JPG,0,2,0
Particpant 23255_P56,143.JPG,0,1,0
Particpant 23255_P56,144.JPG,,,1
