Participant Code,Image Name,Correct Response,Participant Response,Response Correct
Particpant 23255_P18SY,01.JPG,,,1
Particpant 23255_P18SY,08.JPG,,,1
Particpant 23255_P18SY,12.JPG,3,3,1
Particpant 23255_P18SY,13.JPG,3,3,1
Particpant 23255_P18SY,14.JPG,1,1,1
Particpant 23255_P18SY,15.JPG,,,1
Particpant 23255_P18SY,19.JPG,1,1,1
Particpant 23255_P18SY,20.JPG,2,2,1
Particpant 23255_P18SY,21.JPG,3,3,1
Particpant 23255_P18SY,22.JPG,,,1
Particpant 23255_P18SY,26.JPG,2,2,1
Particpant 23255_P18SY,27.JPG,1,3,0
Particpant 23255_P18SY,28.JPG,3,1,0
Particpant 23255_P18SY,29.JPG,,,1
Particpant 23255_P18SY,33.JPG,1,1,1
Particpant 23255_P18SY,34.JPG,3,3,1
Particpant 23255_P18SY,35.JPG,1,1,1
Particpant 23255_P18SY,36.JPG,,,1
Particpant 23255_P18SY,40.JPG,2,2,1
Particpant 23255_P18SY,41.JPG,2,2,1
Particpant 23255_P18SY,42.JPG,1,1,1
Particpant 23255_P18SY,43.JPG,,,1
Particpant 23255_P18SY,47.JPG,2,2,1
Particpant 23255_P18SY,48.JPG,2,2,1
Particpant 23255_P18SY,49.JPG,3,3,1
Particpant 23255_P18SY,50.JPG,,,1
Particpant 23255_P18SY,52.JPG,,,1
Particpant 23255_P18SY,53.JPG,1,1,1
Particpant 23255_P18SY,54.JPG,2,2,1
Particpant 23255_P18SY,55.JPG,3,0,0
Particpant 23255_P18SY,56.JPG,1,1,1
Particpant 23255_P18SY,57.JPG,1,0,0
Particpant 23255_P18SY,58.JPG,3,0,0
Particpant 23255_P18SY,59.JPG,1,0,0
Particpant 23255_P18SY,60.JPG,2,2,1
Particpant 23255_P18SY,61.JPG,3,3,1
Particpant 23255_P18SY,62.JPG,2,2,1
Particpant 23255_P18SY,63.JPG,3,3,1
Particpant 23255_P18SY,64.JPG,1,1,1
Particpant 23255_P18SY,65.JPG,2,0,0
Particpant 23255_P18SY,66.JPG,3,3,1
Particpant 23255_P18SY,67.JPG,1,1,1
Particpant 23255_P18SY,68.JPG,3,3,1
Particpant 23255_P18SY,69.JPG,1,0,0
Particpant 23255_P18SY,70.JPG,2,2,1
Particpant 23255_P18SY,71.JPG,1,1,1
Particpant 23255_P18SY,72.JPG,2,0,0
Particpant 23255_P18SY,73.JPG,3,0,0
Particpant 23255_P18SY,74.JPG,1,1,1
Particpant 23255_P18SY,75.JPG,0,0,1
Particpant 23255_P18SY,76.JPG,0,0,1
Particpant 23255_P18SY,77.JPG,0,1,0
Particpant 23255_P18SY,78.JPG,0,1,0
Particpant 23255_P18SY,79.JPG,0,2,0
Particpant 23255_P18SY,80.JPG,0,0,1
Particpant 23255_P18SY,81.JPG,0,0,1
Particpant 23255_P18SY,82.JPG,0,3,0
Particpant 23255_P18SY,83.JPG,0,2,0
Particpant 23255_P18SY,84.JPG,0,2,0
Particpant 23255_P18SY,85.JPG,0,0,1
Particpant 23255_P18SY,86.JPG,0,0,1
Particpant 23255_P18SY,87.JPG,0,2,0
Particpant 23255_P18SY,88.JPG,0,1,0
Particpant 23255_P18SY,89.JPG,0,3,0
Particpant 23255_P18SY,90.JPG,0,0,1
Particpant 23255_P18SY,91.JPG,0,3,0
Particpant 23255_P18SY,92.JPG,0,0,1
Particpant 23255_P18SY,93.JPG,0,1,0
Particpant 23255_P18SY,94.JPG,0,1,0
Particpant 23255_P18SY,95.JPG,0,2,0
Particpant 23255_P18SY,96.JPG,0,2,0
Particpant 23255_P18SY,97.JPG,0,0,1
Particpant 23255_P18SY,98.JPG,,,1
Particpant 23255_P18SY,99.JPG,1,2,0
Particpant 23255_P18SY,100.JPG,2,1,0
Particpant 23255_P18SY,101.JPG,1,3,0
Particpant 23255_P18SY,102.JPG,2,2,1
Particpant 23255_P18SY,103.JPG,3,0,0
Particpant 23255_P18SY,104.JPG,1,1,1
Particpant 23255_P18SY,105.JPG,2,0,0
Particpant 23255_P18SY,106.JPG,1,0,0
Particpant 23255_P18SY,107.JPG,3,3,1
Particpant 23255_P18SY,108.JPG,1,1,1
Particpant 23255_P18SY,109.JPG,3,3,1
Particpant 23255_P18SY,110.JPG,1,3,0
Particpant 23255_P18SY,111.JPG,2,2,1
Particpant 23255_P18SY,112.JPG,3,3,1
Particpant 23255_P18SY,113.JPG,2,2,1
Particpant 23255_P18SY,114.JPG,1,1,1
Particpant 23255_P18SY,115.JPG,2,2,1
Particpant 23255_P18SY,116.JPG,3,1,0
Particpant 23255_P18SY,117.JPG,1,2,0
Particpant 23255_P18SY,118.JPG,2,1,0
Particpant 23255_P18SY,119.JPG,3,1,0
Particpant 23255_P18SY,120.JPG,2,0,0
Particpant 23255_P18SY,121.JPG,3,3,1
Particpant 23255_P18SY,122.JPG,0,2,0
Particpant 23255_P18SY,123.JPG,0,2,0
Particpant 23255_P18SY,124.JPG,0,2,0
Particpant 23255_P18SY,125.JPG,0,2,0
Particpant 23255_P18SY,126.JPG,0,0,1
Particpant 23255_P18SY,127.JPG,0,1,0
Particpant 23255_P18SY,128.JPG,0,0,1
Particpant 23255_P18SY,129.JPG,0,0,1
Particpant 23255_P18SY,130.JPG,0,1,0
Particpant 23255_P18SY,131.JPG,0,0,1
Particpant 23255_P18SY,132.JPG,0,0,1
Particpant 23255_P18SY,133.JPG,0,1,0
Particpant 23255_P18SY,134.JPG,0,2,0
Particpant 23255_P18SY,135.JPG,0,1,0
Particpant 23255_P18SY,136.JPG,0,2,0
Particpant 23255_P18SY,137.JPG,0,3,0
Particpant 23255_P18SY,138.JPG,0,3,0
Particpant 23255_P18SY,139.JPG,0,3,0
Particpant 23255_P18SY,140.JPG,0,1,0
Particpant 23255_P18SY,141.JPG,0,0,1
Particpant 23255_P18SY,142.JPG,0,0,1
Particpant 23255_P18SY,143.JPG,0,2,0
Particpant 23255_P18SY,144.JPG,,,1
