Participant Code,Image Name,Correct Response,Participant Response,Response Correct
Particpant 23255_P86,01.JPG,,,1
Particpant 23255_P86,08.JPG,,,1
Particpant 23255_P86,12.JPG,3,3,1
Particpant 23255_P86,13.JPG,3,3,1
Particpant 23255_P86,14.JPG,1,1,1
Particpant 23255_P86,15.JPG,,,1
Particpant 23255_P86,19.JPG,1,1,1
Particpant 23255_P86,20.JPG,2,2,1
Particpant 23255_P86,21.JPG,3,3,1
Particpant 23255_P86,22.JPG,,,1
Particpant 23255_P86,26.JPG,2,2,1
Particpant 23255_P86,27.JPG,1,3,0
Particpant 23255_P86,28.JPG,3,1,0
Particpant 23255_P86,29.JPG,,,1
Particpant 23255_P86,33.JPG,1,1,1
Particpant 23255_P86,34.JPG,3,3,1
Particpant 23255_P86,35.JPG,1,1,1
Particpant 23255_P86,36.JPG,,,1
Particpant 23255_P86,40.JPG,2,2,1
Particpant 23255_P86,41.JPG,2,2,1
Particpant 23255_P86,42.JPG,1,1,1
Particpant 23255_P86,43.JPG,,,1
Particpant 23255_P86,47.JPG,2,2,1
Particpant 23255_P86,48.JPG,2,2,1
Particpant 23255_P86,49.JPG,3,3,1
Particpant 23255_P86,50.JPG,,,1
Particpant 23255_P86,52.JPG,,,1
Particpant 23255_P86,53.JPG,1,1,1
Particpant 23255_P86,54.JPG,2,1,0
Particpant 23255_P86,55.JPG,3,3,1
Particpant 23255_P86,56.JPG,1,1,1
Particpant 23255_P86,57.JPG,1,1,1
Particpant 23255_P86,58.JPG,3,0,0
Particpant 23255_P86,59.JPG,1,1,1
Particpant 23255_P86,60.JPG,2,2,1
Particpant 23255_P86,61.JPG,3,3,1
Particpant 23255_P86,62.JPG,2,2,1
Particpant 23255_P86,63.JPG,3,3,1
Particpant 23255_P86,64.JPG,1,1,1
Particpant 23255_P86,65.JPG,2,2,1
Particpant 23255_P86,66.JPG,3,3,1
Particpant 23255_P86,67.JPG,1,1,1
Particpant 23255_P86,68.JPG,3,3,1
Particpant 23255_P86,69.JPG,1,1,1
Particpant 23255_P86,70.JPG,2,2,1
Particpant 23255_P86,71.JPG,1,1,1
Particpant 23255_P86,72.JPG,2,2,1
Particpant 23255_P86,73.JPG,3,3,1
Particpant 23255_P86,74.JPG,1,1,1
Particpant 23255_P86,75.JPG,0,0,1
Particpant 23255_P86,76.JPG,0,0,1
Particpant 23255_P86,77.JPG,0,0,1
Particpant 23255_P86,78.JPG,0,1,0
Particpant 23255_P86,79.JPG,0,0,1
Particpant 23255_P86,80.JPG,0,0,1
Particpant 23255_P86,81.JPG,0,2,0
Particpant 23255_P86,82.JPG,0,3,0
Particpant 23255_P86,83.JPG,0,1,0
Particpant 23255_P86,84.JPG,0,2,0
Particpant 23255_P86,85.JPG,0,3,0
Particpant 23255_P86,86.JPG,0,1,0
Particpant 23255_P86,87.JPG,0,2,0
Particpant 23255_P86,88.JPG,0,0,1
Particpant 23255_P86,89.JPG,0,1,0
Particpant 23255_P86,90.JPG,0,0,1
Particpant 23255_P86,91.JPG,0,3,0
Particpant 23255_P86,92.JPG,0,3,0
Particpant 23255_P86,93.JPG,0,1,0
Particpant 23255_P86,94.JPG,0,3,0
Particpant 23255_P86,95.JPG,0,3,0
Particpant 23255_P86,96.JPG,0,1,0
Particpant 23255_P86,97.JPG,0,0,1
Particpant 23255_P86,98.JPG,,,1
Particpant 23255_P86,99.JPG,1,1,1
Particpant 23255_P86,100.JPG,2,2,1
Particpant 23255_P86,101.JPG,1,1,1
Particpant 23255_P86,102.JPG,2,2,1
Particpant 23255_P86,103.JPG,3,0,0
Particpant 23255_P86,104.JPG,1,1,1
Particpant 23255_P86,105.JPG,2,2,1
Particpant 23255_P86,106.JPG,1,1,1
Particpant 23255_P86,107.JPG,3,3,1
Particpant 23255_P86,108.JPG,1,1,1
Particpant 23255_P86,109.JPG,3,3,1
Particpant 23255_P86,110.JPG,1,1,1
Particpant 23255_P86,111.JPG,2,2,1
Particpant 23255_P86,112.JPG,3,3,1
Particpant 23255_P86,113.JPG,2,2,1
Particpant 23255_P86,114.JPG,1,1,1
Particpant 23255_P86,115.JPG,2,2,1
Particpant 23255_P86,116.JPG,3,3,1
Particpant 23255_P86,117.JPG,1,1,1
Particpant 23255_P86,118.JPG,2,2,1
Particpant 23255_P86,119.JPG,3,3,1
Particpant 23255_P86,120.JPG,2,2,1
Particpant 23255_P86,121.JPG,3,3,1
Particpant 23255_P86,122.JPG,0,0,1
Particpant 23255_P86,123.JPG,0,2,0
Particpant 23255_P86,124.JPG,0,2,0
Particpant 23255_P86,125.JPG,0,3,0
Particpant 23255_P86,126.JPG,0,2,0
Particpant 23255_P86,127.JPG,0,1,0
Particpant 23255_P86,128.JPG,0,0,1
Particpant 23255_P86,129.JPG,0,3,0
Particpant 23255_P86,130.JPG,0,3,0
Particpant 23255_P86,131.JPG,0,3,0
Particpant 23255_P86,132.JPG,0,0,1
Particpant 23255_P86,133.JPG,0,2,0
Particpant 23255_P86,134.JPG,0,1,0
Particpant 23255_P86,135.JPG,0,2,0
Particpant 23255_P86,136.JPG,0,2,0
Particpant 23255_P86,137.JPG,0,3,0
Particpant 23255_P86,138.JPG,0,2,0
Particpant 23255_P86,139.JPG,0,1,0
Particpant 23255_P86,140.JPG,0,3,0
Particpant 23255_P86,141.JPG,0,0,1
Particpant 23255_P86,142.JPG,0,1,0
Particpant 23255_P86,143.JPG,0,1,0
Particpant 23255_P86,144.JPG,,,1
