Participant Code,Image Name,Correct Response,Participant Response,Response Correct
Particpant 23255_P85,01.JPG,,,1
Particpant 23255_P85,08.JPG,,,1
Particpant 23255_P85,12.JPG,3,3,1
Particpant 23255_P85,13.JPG,3,3,1
Particpant 23255_P85,14.JPG,1,1,1
Particpant 23255_P85,15.JPG,,,1
Particpant 23255_P85,19.JPG,1,1,1
Particpant 23255_P85,20.JPG,2,2,1
Particpant 23255_P85,21.JPG,3,3,1
Particpant 23255_P85,22.JPG,,,1
Particpant 23255_P85,26.JPG,2,2,1
Particpant 23255_P85,27.JPG,1,3,0
Particpant 23255_P85,28.JPG,3,1,0
Particpant 23255_P85,29.JPG,,,1
Particpant 23255_P85,33.JPG,1,1,1
Particpant 23255_P85,34.JPG,3,3,1
Particpant 23255_P85,35.JPG,1,1,1
Particpant 23255_P85,36.JPG,,,1
Particpant 23255_P85,40.JPG,2,2,1
Particpant 23255_P85,41.JPG,2,2,1
Particpant 23255_P85,42.JPG,1,1,1
Particpant 23255_P85,43.JPG,,,1
Particpant 23255_P85,47.JPG,2,2,1
Particpant 23255_P85,48.JPG,2,2,1
Particpant 23255_P85,49.JPG,3,3,1
Particpant 23255_P85,50.JPG,,,1
Particpant 23255_P85,52.JPG,,,1
Particpant 23255_P85,53.JPG,1,1,1
Particpant 23255_P85,54.JPG,2,2,1
Particpant 23255_P85,55.JPG,3,3,1
Particpant 23255_P85,56.JPG,1,1,1
Particpant 23255_P85,57.JPG,1,1,1
Particpant 23255_P85,58.JPG,3,1,0
Particpant 23255_P85,59.JPG,1,0,0
Particpant 23255_P85,60.JPG,2,3,0
Particpant 23255_P85,61.JPG,3,0,0
Particpant 23255_P85,62.JPG,2,2,1
Particpant 23255_P85,63.JPG,3,3,1
Particpant 23255_P85,64.JPG,1,1,1
Particpant 23255_P85,65.JPG,2,2,1
Particpant 23255_P85,66.JPG,3,3,1
Particpant 23255_P85,67.JPG,1,1,1
Particpant 23255_P85,68.JPG,3,2,0
Particpant 23255_P85,69.JPG,1,1,1
Particpant 23255_P85,70.JPG,2,3,0
Particpant 23255_P85,71.JPG,1,1,1
Particpant 23255_P85,72.JPG,2,3,0
Particpant 23255_P85,73.JPG,3,3,1
Particpant 23255_P85,74.JPG,1,1,1
Particpant 23255_P85,75.JPG,0,0,1
Particpant 23255_P85,76.JPG,0,1,0
Particpant 23255_P85,77.JPG,0,1,0
Particpant 23255_P85,78.JPG,0,2,0
Particpant 23255_P85,79.JPG,0,2,0
Particpant 23255_P85,80.JPG,0,2,0
Particpant 23255_P85,81.JPG,0,2,0
Particpant 23255_P85,82.JPG,0,2,0
Particpant 23255_P85,83.JPG,0,1,0
Particpant 23255_P85,84.JPG,0,0,1
Particpant 23255_P85,85.JPG,0,0,1
Particpant 23255_P85,86.JPG,0,1,0
Particpant 23255_P85,87.JPG,0,3,0
Particpant 23255_P85,88.JPG,0,3,0
Particpant 23255_P85,89.JPG,0,1,0
Particpant 23255_P85,90.JPG,0,0,1
Particpant 23255_P85,91.JPG,0,0,1
Particpant 23255_P85,92.JPG,0,3,0
Particpant 23255_P85,93.JPG,0,3,0
Particpant 23255_P85,94.JPG,0,2,0
Particpant 23255_P85,95.JPG,0,1,0
Particpant 23255_P85,96.JPG,0,2,0
Particpant 23255_P85,97.JPG,0,1,0
Particpant 23255_P85,98.JPG,,,1
Particpant 23255_P85,99.JPG,1,2,0
Particpant 23255_P85,100.JPG,2,2,1
Particpant 23255_P85,101.JPG,1,1,1
Particpant 23255_P85,102.JPG,2,2,1
Particpant 23255_P85,103.JPG,3,2,0
Particpant 23255_P85,104.JPG,1,1,1
Particpant 23255_P85,105.JPG,2,2,1
Particpant 23255_P85,106.JPG,1,2,0
Particpant 23255_P85,107.JPG,3,3,1
Particpant 23255_P85,108.JPG,1,1,1
Particpant 23255_P85,109.JPG,3,2,0
Particpant 23255_P85,110.JPG,1,3,0
Particpant 23255_P85,111.JPG,2,2,1
Particpant 23255_P85,112.JPG,3,3,1
Particpant 23255_P85,113.JPG,2,2,1
Particpant 23255_P85,114.JPG,1,1,1
Particpant 23255_P85,115.JPG,2,2,1
Particpant 23255_P85,116.JPG,3,3,1
Particpant 23255_P85,117.JPG,1,3,0
Particpant 23255_P85,118.JPG,2,2,1
Particpant 23255_P85,119.JPG,3,1,0
Particpant 23255_P85,120.JPG,2,2,1
Particpant 23255_P85,121.JPG,3,3,1
Particpant 23255_P85,122.JPG,0,1,0
Particpant 23255_P85,123.JPG,0,1,0
Particpant 23255_P85,124.JPG,0,1,0
Particpant 23255_P85,125.JPG,0,3,0
Particpant 23255_P85,126.JPG,0,2,0
Particpant 23255_P85,127.JPG,0,1,0
Particpant 23255_P85,128.JPG,0,3,0
Particpant 23255_P85,129.JPG,0,2,0
Particpant 23255_P85,130.JPG,0,0,1
Particpant 23255_P85,131.JPG,0,0,1
Particpant 23255_P85,132.JPG,0,2,0
Particpant 23255_P85,133.JPG,0,3,0
Particpant 23255_P85,134.JPG,0,0,1
Particpant 23255_P85,135.JPG,0,1,0
Particpant 23255_P85,136.JPG,0,1,0
Particpant 23255_P85,137.JPG,0,3,0
Particpant 23255_P85,138.JPG,0,3,0
Particpant 23255_P85,139.JPG,0,3,0
Particpant 23255_P85,140.JPG,0,1,0
Particpant 23255_P85,141.JPG,0,0,1
Particpant 23255_P85,142.JPG,0,1,0
Particpant 23255_P85,143.JPG,0,0,1
Particpant 23255_P85,144.JPG,,,1
