Participant Code,Image Name,Correct Response,Participant Response,Response Correct
Particpant 23255_P115,01.JPG,,,1
Particpant 23255_P115,08.JPG,,,1
Particpant 23255_P115,12.JPG,3,3,1
Particpant 23255_P115,13.JPG,3,3,1
Particpant 23255_P115,14.JPG,1,1,1
Particpant 23255_P115,15.JPG,,,1
Particpant 23255_P115,19.JPG,1,1,1
Particpant 23255_P115,20.JPG,2,2,1
Particpant 23255_P115,21.JPG,3,3,1
Particpant 23255_P115,22.JPG,,,1
Particpant 23255_P115,26.JPG,2,2,1
Particpant 23255_P115,27.JPG,1,3,0
Particpant 23255_P115,28.JPG,3,1,0
Particpant 23255_P115,29.JPG,,,1
Particpant 23255_P115,33.JPG,1,1,1
Particpant 23255_P115,34.JPG,3,3,1
Particpant 23255_P115,35.JPG,1,1,1
Particpant 23255_P115,36.JPG,,,1
Particpant 23255_P115,40.JPG,2,2,1
Particpant 23255_P115,41.JPG,2,2,1
Particpant 23255_P115,42.JPG,1,1,1
Particpant 23255_P115,43.JPG,,,1
Particpant 23255_P115,47.JPG,2,2,1
Particpant 23255_P115,48.JPG,2,2,1
Particpant 23255_P115,49.JPG,3,3,1
Particpant 23255_P115,50.JPG,,,1
Particpant 23255_P115,52.JPG,,,1
Particpant 23255_P115,53.JPG,1,1,1
Particpant 23255_P115,54.JPG,2,2,1
Particpant 23255_P115,55.JPG,3,3,1
Particpant 23255_P115,56.JPG,1,1,1
Particpant 23255_P115,57.JPG,1,2,0
Particpant 23255_P115,58.JPG,3,3,1
Particpant 23255_P115,59.JPG,1,1,1
Particpant 23255_P115,60.JPG,2,2,1
Particpant 23255_P115,61.JPG,3,3,1
Particpant 23255_P115,62.JPG,2,2,1
Particpant 23255_P115,63.JPG,3,3,1
Particpant 23255_P115,64.JPG,1,0,0
Particpant 23255_P115,65.JPG,2,2,1
Particpant 23255_P115,66.JPG,3,3,1
Particpant 23255_P115,67.JPG,1,1,1
Particpant 23255_P115,68.JPG,3,3,1
Particpant 23255_P115,69.JPG,1,1,1
Particpant 23255_P115,70.JPG,2,2,1
Particpant 23255_P115,71.JPG,1,1,1
Particpant 23255_P115,72.JPG,2,0,0
Particpant 23255_P115,73.JPG,3,0,0
Particpant 23255_P115,74.JPG,1,0,0
Particpant 23255_P115,75.JPG,0,0,1
Particpant 23255_P115,76.JPG,0,0,1
Particpant 23255_P115,77.JPG,0,0,1
Particpant 23255_P115,78.JPG,0,1,0
Particpant 23255_P115,79.JPG,0,2,0
Particpant 23255_P115,80.JPG,0,3,0
Particpant 23255_P115,81.JPG,0,0,1
Particpant 23255_P115,82.JPG,0,2,0
Particpant 23255_P115,83.JPG,0,1,0
Particpant 23255_P115,84.JPG,0,2,0
Particpant 23255_P115,85.JPG,0,0,1
Particpant 23255_P115,86.JPG,0,0,1
Particpant 23255_P115,87.JPG,0,2,0
Particpant 23255_P115,88.JPG,0,3,0
Particpant 23255_P115,89.JPG,0,0,1
Particpant 23255_P115,90.JPG,0,0,1
Particpant 23255_P115,91.JPG,0,0,1
Particpant 23255_P115,92.JPG,0,0,1
Particpant 23255_P115,93.JPG,0,1,0
Particpant 23255_P115,94.JPG,0,3,0
Particpant 23255_P115,95.JPG,0,3,0
Particpant 23255_P115,96.JPG,0,0,1
Particpant 23255_P115,97.JPG,0,1,0
Particpant 23255_P115,98.JPG,,,1
Particpant 23255_P115,99.JPG,1,1,1
Particpant 23255_P115,100.JPG,2,2,1
Particpant 23255_P115,101.JPG,1,1,1
Particpant 23255_P115,102.JPG,2,2,1
Particpant 23255_P115,103.JPG,3,0,0
Particpant 23255_P115,104.JPG,1,2,0
Particpant 23255_P115,105.JPG,2,0,0
Particpant 23255_P115,106.JPG,1,0,0
Particpant 23255_P115,107.JPG,3,3,1
Particpant 23255_P115,108.JPG,1,3,0
Particpant 23255_P115,109.JPG,3,3,1
Particpant 23255_P115,110.JPG,1,3,0
Particpant 23255_P115,111.JPG,2,2,1
Particpant 23255_P115,112.JPG,3,3,1
Particpant 23255_P115,113.JPG,2,2,1
Particpant 23255_P115,114.JPG,1,1,1
Particpant 23255_P115,115.JPG,2,2,1
Particpant 23255_P115,116.JPG,3,3,1
Particpant 23255_P115,117.JPG,1,2,0
Particpant 23255_P115,118.JPG,2,0,0
Particpant 23255_P115,119.JPG,3,1,0
Particpant 23255_P115,120.JPG,2,1,0
Particpant 23255_P115,121.JPG,3,0,0
Particpant 23255_P115,122.JPG,0,2,0
Particpant 23255_P115,123.JPG,0,3,0
Particpant 23255_P115,124.JPG,0,1,0
Particpant 23255_P115,125.JPG,0,3,0
Particpant 23255_P115,126.JPG,0,2,0
Particpant 23255_P115,127.JPG,0,3,0
Particpant 23255_P115,128.JPG,0,1,0
Particpant 23255_P115,129.JPG,0,2,0
Particpant 23255_P115,130.JPG,0,1,0
Particpant 23255_P115,131.JPG,0,3,0
Particpant 23255_P115,132.JPG,0,0,1
Particpant 23255_P115,133.JPG,0,0,1
Particpant 23255_P115,134.JPG,0,1,0
Particpant 23255_P115,135.JPG,0,3,0
Particpant 23255_P115,136.JPG,0,2,0
Particpant 23255_P115,137.JPG,0,3,0
Particpant 23255_P115,138.JPG,0,1,0
Particpant 23255_P115,139.JPG,0,0,1
Particpant 23255_P115,140.JPG,0,3,0
Particpant 23255_P115,141.JPG,0,3,0
Particpant 23255_P115,142.JPG,0,2,0
Particpant 23255_P115,143.JPG,0,1,0
Particpant 23255_P115,144.JPG,,,1
