Participant Code,Image Name,Correct Response,Participant Response,Response Correct
Particpant 23255_P52,01.JPG,,,1
Particpant 23255_P52,08.JPG,,,1
Particpant 23255_P52,12.JPG,3,3,1
Particpant 23255_P52,13.JPG,3,3,1
Particpant 23255_P52,14.JPG,1,1,1
Particpant 23255_P52,15.JPG,,,1
Particpant 23255_P52,19.JPG,1,1,1
Particpant 23255_P52,20.JPG,2,2,1
Particpant 23255_P52,21.JPG,3,3,1
Particpant 23255_P52,22.JPG,,,1
Particpant 23255_P52,26.JPG,2,2,1
Particpant 23255_P52,27.JPG,1,3,0
Particpant 23255_P52,28.JPG,3,1,0
Particpant 23255_P52,29.JPG,,,1
Particpant 23255_P52,33.JPG,1,1,1
Particpant 23255_P52,34.JPG,3,3,1
Particpant 23255_P52,35.JPG,1,1,1
Particpant 23255_P52,36.JPG,,,1
Particpant 23255_P52,40.JPG,2,2,1
Particpant 23255_P52,41.JPG,2,3,0
Particpant 23255_P52,42.JPG,1,1,1
Particpant 23255_P52,43.JPG,,,1
Particpant 23255_P52,47.JPG,2,2,1
Particpant 23255_P52,48.JPG,2,2,1
Particpant 23255_P52,49.JPG,3,3,1
Particpant 23255_P52,50.JPG,,,1
Particpant 23255_P52,52.JPG,,,1
Particpant 23255_P52,53.JPG,1,1,1
Particpant 23255_P52,54.JPG,2,2,1
Particpant 23255_P52,55.JPG,3,3,1
Particpant 23255_P52,56.JPG,1,0,0
Particpant 23255_P52,57.JPG,1,0,0
Particpant 23255_P52,58.JPG,3,0,0
Particpant 23255_P52,59.JPG,1,0,0
Particpant 23255_P52,60.JPG,2,1,0
Particpant 23255_P52,61.JPG,3,0,0
Particpant 23255_P52,62.JPG,2,2,1
Particpant 23255_P52,63.JPG,3,3,1
Particpant 23255_P52,64.JPG,1,0,0
Particpant 23255_P52,65.JPG,2,2,1
Particpant 23255_P52,66.JPG,3,3,1
Particpant 23255_P52,67.JPG,1,0,0
Particpant 23255_P52,68.JPG,3,0,0
Particpant 23255_P52,69.JPG,1,2,0
Particpant 23255_P52,70.JPG,2,0,0
Particpant 23255_P52,71.JPG,1,1,1
Particpant 23255_P52,72.JPG,2,1,0
Particpant 23255_P52,73.JPG,3,0,0
Particpant 23255_P52,74.JPG,1,1,1
Particpant 23255_P52,75.JPG,0,0,1
Particpant 23255_P52,76.JPG,0,1,0
Particpant 23255_P52,77.JPG,0,0,1
Particpant 23255_P52,78.JPG,0,1,0
Particpant 23255_P52,79.JPG,0,0,1
Particpant 23255_P52,80.JPG,0,0,1
Particpant 23255_P52,81.JPG,0,0,1
Particpant 23255_P52,82.JPG,0,2,0
Particpant 23255_P52,83.JPG,0,0,1
Particpant 23255_P52,84.JPG,0,0,1
Particpant 23255_P52,85.JPG,0,0,1
Particpant 23255_P52,86.JPG,0,0,1
Particpant 23255_P52,87.JPG,0,2,0
Particpant 23255_P52,88.JPG,0,0,1
Particpant 23255_P52,89.JPG,0,0,1
Particpant 23255_P52,90.JPG,0,0,1
Particpant 23255_P52,91.JPG,0,0,1
Particpant 23255_P52,92.JPG,0,2,0
Particpant 23255_P52,93.JPG,0,1,0
Particpant 23255_P52,94.JPG,0,0,1
Particpant 23255_P52,95.JPG,0,2,0
Particpant 23255_P52,96.JPG,0,1,0
Particpant 23255_P52,97.JPG,0,0,1
Particpant 23255_P52,98.JPG,,,1
Particpant 23255_P52,99.JPG,1,2,0
Particpant 23255_P52,100.JPG,2,0,0
Particpant 23255_P52,101.JPG,1,0,0
Particpant 23255_P52,102.JPG,2,2,1
Particpant 23255_P52,103.JPG,3,0,0
Particpant 23255_P52,104.JPG,1,0,0
Particpant 23255_P52,105.JPG,2,0,0
Particpant 23255_P52,106.JPG,1,0,0
Particpant 23255_P52,107.JPG,3,3,1
Particpant 23255_P52,108.JPG,1,0,0
Particpant 23255_P52,109.JPG,3,3,1
Particpant 23255_P52,110.JPG,1,0,0
Particpant 23255_P52,111.JPG,2,0,0
Particpant 23255_P52,112.JPG,3,0,0
Particpant 23255_P52,113.JPG,2,0,0
Particpant 23255_P52,114.JPG,1,0,0
Particpant 23255_P52,115.JPG,2,0,0
Particpant 23255_P52,116.JPG,3,0,0
Particpant 23255_P52,117.JPG,1,0,0
Particpant 23255_P52,118.JPG,2,0,0
Particpant 23255_P52,119.JPG,3,1,0
Particpant 23255_P52,120.JPG,2,2,1
Particpant 23255_P52,121.JPG,3,0,0
Particpant 23255_P52,122.JPG,0,0,1
Particpant 23255_P52,123.JPG,0,2,0
Particpant 23255_P52,124.JPG,0,0,1
Particpant 23255_P52,125.JPG,0,0,1
Particpant 23255_P52,126.JPG,0,0,1
Particpant 23255_P52,127.JPG,0,1,0
Particpant 23255_P52,128.JPG,0,0,1
Particpant 23255_P52,129.JPG,0,0,1
Particpant 23255_P52,130.JPG,0,0,1
Particpant 23255_P52,131.JPG,0,0,1
Particpant 23255_P52,132.JPG,0,0,1
Particpant 23255_P52,133.JPG,0,0,1
Particpant 23255_P52,134.JPG,0,1,0
Particpant 23255_P52,135.JPG,0,0,1
Particpant 23255_P52,136.JPG,0,0,1
Particpant 23255_P52,137.JPG,0,0,1
Particpant 23255_P52,138.JPG,0,1,0
Particpant 23255_P52,139.JPG,0,0,1
Particpant 23255_P52,140.JPG,0,0,1
Particpant 23255_P52,141.JPG,0,0,1
Particpant 23255_P52,142.JPG,0,2,0
Particpant 23255_P52,143.JPG,0,1,0
Particpant 23255_P52,144.JPG,,,1
