Participant Code,Image Name,Correct Response,Participant Response,Response Correct
Particpant 23255_P64,01.JPG,,,1
Particpant 23255_P64,08.JPG,,,1
Particpant 23255_P64,12.JPG,3,3,1
Particpant 23255_P64,13.JPG,3,3,1
Particpant 23255_P64,14.JPG,1,1,1
Particpant 23255_P64,15.JPG,,,1
Particpant 23255_P64,19.JPG,1,1,1
Particpant 23255_P64,20.JPG,2,2,1
Particpant 23255_P64,21.JPG,3,3,1
Particpant 23255_P64,22.JPG,,,1
Particpant 23255_P64,26.JPG,2,2,1
Particpant 23255_P64,27.JPG,1,3,0
Particpant 23255_P64,28.JPG,3,1,0
Particpant 23255_P64,29.JPG,,,1
Particpant 23255_P64,33.JPG,1,1,1
Particpant 23255_P64,34.JPG,3,3,1
Particpant 23255_P64,35.JPG,1,1,1
Particpant 23255_P64,36.JPG,,,1
Particpant 23255_P64,40.JPG,2,2,1
Particpant 23255_P64,41.JPG,2,2,1
Particpant 23255_P64,42.JPG,1,1,1
Particpant 23255_P64,43.JPG,,,1
Particpant 23255_P64,47.JPG,2,2,1
Particpant 23255_P64,48.JPG,2,2,1
Particpant 23255_P64,49.JPG,3,3,1
Particpant 23255_P64,50.JPG,,,1
Particpant 23255_P64,52.JPG,,,1
Particpant 23255_P64,53.JPG,1,1,1
Particpant 23255_P64,54.JPG,2,2,1
Particpant 23255_P64,55.JPG,3,3,1
Particpant 23255_P64,56.JPG,1,1,1
Particpant 23255_P64,57.JPG,1,0,0
Particpant 23255_P64,58.JPG,3,3,1
Particpant 23255_P64,59.JPG,1,0,0
Particpant 23255_P64,60.JPG,2,2,1
Particpant 23255_P64,61.JPG,3,3,1
Particpant 23255_P64,62.JPG,2,2,1
Particpant 23255_P64,63.JPG,3,3,1
Particpant 23255_P64,64.JPG,1,1,1
Particpant 23255_P64,65.JPG,2,2,1
Particpant 23255_P64,66.JPG,3,3,1
Particpant 23255_P64,67.JPG,1,1,1
Particpant 23255_P64,68.JPG,3,3,1
Particpant 23255_P64,69.JPG,1,1,1
Particpant 23255_P64,70.JPG,2,2,1
Particpant 23255_P64,71.JPG,1,1,1
Particpant 23255_P64,72.JPG,2,2,1
Particpant 23255_P64,73.JPG,3,3,1
Particpant 23255_P64,74.JPG,1,1,1
Particpant 23255_P64,75.JPG,0,0,1
Particpant 23255_P64,76.JPG,0,0,1
Particpant 23255_P64,77.JPG,0,0,1
Particpant 23255_P64,78.JPG,0,0,1
Particpant 23255_P64,79.JPG,0,2,0
Particpant 23255_P64,80.JPG,0,0,1
Particpant 23255_P64,81.JPG,0,0,1
Particpant 23255_P64,82.JPG,0,3,0
Particpant 23255_P64,83.JPG,0,2,0
Particpant 23255_P64,84.JPG,0,0,1
Particpant 23255_P64,85.JPG,0,0,1
Particpant 23255_P64,86.JPG,0,0,1
Particpant 23255_P64,87.JPG,0,2,0
Particpant 23255_P64,88.JPG,0,0,1
Particpant 23255_P64,89.JPG,0,0,1
Particpant 23255_P64,90.JPG,0,0,1
Particpant 23255_P64,91.JPG,0,0,1
Particpant 23255_P64,92.JPG,0,0,1
Particpant 23255_P64,93.JPG,0,1,0
Particpant 23255_P64,94.JPG,0,0,1
Particpant 23255_P64,95.JPG,0,0,1
Particpant 23255_P64,96.JPG,0,2,0
Particpant 23255_P64,97.JPG,0,0,1
Particpant 23255_P64,98.JPG,,,1
Particpant 23255_P64,99.JPG,1,2,0
Particpant 23255_P64,100.JPG,2,2,1
Particpant 23255_P64,101.JPG,1,1,1
Particpant 23255_P64,102.JPG,2,2,1
Particpant 23255_P64,103.JPG,3,3,1
Particpant 23255_P64,104.JPG,1,1,1
Particpant 23255_P64,105.JPG,2,2,1
Particpant 23255_P64,106.JPG,1,1,1
Particpant 23255_P64,107.JPG,3,3,1
Particpant 23255_P64,108.JPG,1,1,1
Particpant 23255_P64,109.JPG,3,3,1
Particpant 23255_P64,110.JPG,1,1,1
Particpant 23255_P64,111.JPG,2,2,1
Particpant 23255_P64,112.JPG,3,3,1
Particpant 23255_P64,113.JPG,2,2,1
Particpant 23255_P64,114.JPG,1,1,1
Particpant 23255_P64,115.JPG,2,1,0
Particpant 23255_P64,116.JPG,3,3,1
Particpant 23255_P64,117.JPG,1,1,1
Particpant 23255_P64,118.JPG,2,0,0
Particpant 23255_P64,119.JPG,3,3,1
Particpant 23255_P64,120.JPG,2,2,1
Particpant 23255_P64,121.JPG,3,2,0
Particpant 23255_P64,122.JPG,0,1,0
Particpant 23255_P64,123.JPG,0,0,1
Particpant 23255_P64,124.JPG,0,3,0
Particpant 23255_P64,125.JPG,0,0,1
Particpant 23255_P64,126.JPG,0,1,0
Particpant 23255_P64,127.JPG,0,1,0
Particpant 23255_P64,128.JPG,0,0,1
Particpant 23255_P64,129.JPG,0,1,0
Particpant 23255_P64,130.JPG,0,0,1
Particpant 23255_P64,131.JPG,0,0,1
Particpant 23255_P64,132.JPG,0,0,1
Particpant 23255_P64,133.JPG,0,0,1
Particpant 23255_P64,134.JPG,0,3,0
Particpant 23255_P64,135.JPG,0,2,0
Particpant 23255_P64,136.JPG,0,0,1
Particpant 23255_P64,137.JPG,0,3,0
Particpant 23255_P64,138.JPG,0,3,0
Particpant 23255_P64,139.JPG,0,0,1
Particpant 23255_P64,140.JPG,0,1,0
Particpant 23255_P64,141.JPG,0,2,0
Particpant 23255_P64,142.JPG,0,0,1
Particpant 23255_P64,143.JPG,0,1,0
Particpant 23255_P64,144.JPG,,,1
