Participant Code,Image Name,Correct Response,Participant Response,Response Correct
Particpant 23255_P113,01.JPG,,,1
Particpant 23255_P113,08.JPG,,,1
Particpant 23255_P113,12.JPG,3,3,1
Particpant 23255_P113,13.JPG,3,3,1
Particpant 23255_P113,14.JPG,1,1,1
Particpant 23255_P113,15.JPG,,,1
Particpant 23255_P113,19.JPG,1,1,1
Particpant 23255_P113,20.JPG,2,2,1
Particpant 23255_P113,21.JPG,3,3,1
Particpant 23255_P113,22.JPG,,,1
Particpant 23255_P113,26.JPG,2,2,1
Particpant 23255_P113,27.JPG,1,3,0
Particpant 23255_P113,28.JPG,3,1,0
Particpant 23255_P113,29.JPG,,,1
Particpant 23255_P113,33.JPG,1,1,1
Particpant 23255_P113,34.JPG,3,3,1
Particpant 23255_P113,35.JPG,1,1,1
Particpant 23255_P113,36.JPG,,,1
Particpant 23255_P113,40.JPG,2,2,1
Particpant 23255_P113,41.JPG,2,2,1
Particpant 23255_P113,42.JPG,1,1,1
Particpant 23255_P113,43.JPG,,,1
Particpant 23255_P113,47.JPG,2,2,1
Particpant 23255_P113,48.JPG,2,2,1
Particpant 23255_P113,49.JPG,3,3,1
Particpant 23255_P113,50.JPG,,,1
Particpant 23255_P113,52.JPG,,,1
Particpant 23255_P113,53.JPG,1,1,1
Particpant 23255_P113,54.JPG,2,2,1
Particpant 23255_P113,55.JPG,3,3,1
Particpant 23255_P113,56.JPG,1,1,1
Particpant 23255_P113,57.JPG,1,0,0
Particpant 23255_P113,58.JPG,3,0,0
Particpant 23255_P113,59.JPG,1,3,0
Particpant 23255_P113,60.JPG,2,2,1
Particpant 23255_P113,61.JPG,3,3,1
Particpant 23255_P113,62.JPG,2,2,1
Particpant 23255_P113,63.JPG,3,1,0
Particpant 23255_P113,64.JPG,1,1,1
Particpant 23255_P113,65.JPG,2,0,0
Particpant 23255_P113,66.JPG,3,3,1
Particpant 23255_P113,67.JPG,1,1,1
Particpant 23255_P113,68.JPG,3,3,1
Particpant 23255_P113,69.JPG,1,1,1
Particpant 23255_P113,70.JPG,2,3,0
Particpant 23255_P113,71.JPG,1,1,1
Particpant 23255_P113,72.JPG,2,0,0
Particpant 23255_P113,73.JPG,3,3,1
Particpant 23255_P113,74.JPG,1,1,1
Particpant 23255_P113,75.JPG,0,0,1
Particpant 23255_P113,76.JPG,0,2,0
Particpant 23255_P113,77.JPG,0,0,1
Particpant 23255_P113,78.JPG,0,2,0
Particpant 23255_P113,79.JPG,0,0,1
Particpant 23255_P113,80.JPG,0,0,1
Particpant 23255_P113,81.JPG,0,0,1
Particpant 23255_P113,82.JPG,0,0,1
Particpant 23255_P113,83.JPG,0,2,0
Particpant 23255_P113,84.JPG,0,0,1
Particpant 23255_P113,85.JPG,0,0,1
Particpant 23255_P113,86.JPG,0,0,1
Particpant 23255_P113,87.JPG,0,2,0
Particpant 23255_P113,88.JPG,0,3,0
Particpant 23255_P113,89.JPG,0,3,0
Particpant 23255_P113,90.JPG,0,0,1
Particpant 23255_P113,91.JPG,0,0,1
Particpant 23255_P113,92.JPG,0,2,0
Particpant 23255_P113,93.JPG,0,1,0
Particpant 23255_P113,94.JPG,0,3,0
Particpant 23255_P113,95.JPG,0,3,0
Particpant 23255_P113,96.JPG,0,3,0
Particpant 23255_P113,97.JPG,0,2,0
Particpant 23255_P113,98.JPG,,,1
Particpant 23255_P113,99.JPG,1,0,0
Particpant 23255_P113,100.JPG,2,2,1
Particpant 23255_P113,101.JPG,1,1,1
Particpant 23255_P113,102.JPG,2,2,1
Particpant 23255_P113,103.JPG,3,3,1
Particpant 23255_P113,104.JPG,1,1,1
Particpant 23255_P113,105.JPG,2,3,0
Particpant 23255_P113,106.JPG,1,1,1
Particpant 23255_P113,107.JPG,3,3,1
Particpant 23255_P113,108.JPG,1,1,1
Particpant 23255_P113,109.JPG,3,3,1
Particpant 23255_P113,110.JPG,1,0,0
Particpant 23255_P113,111.JPG,2,2,1
Particpant 23255_P113,112.JPG,3,3,1
Particpant 23255_P113,113.JPG,2,2,1
Particpant 23255_P113,114.JPG,1,1,1
Particpant 23255_P113,115.JPG,2,2,1
Particpant 23255_P113,116.JPG,3,0,0
Particpant 23255_P113,117.JPG,1,2,0
Particpant 23255_P113,118.JPG,2,0,0
Particpant 23255_P113,119.JPG,3,3,1
Particpant 23255_P113,120.JPG,2,2,1
Particpant 23255_P113,121.JPG,3,3,1
Particpant 23255_P113,122.JPG,0,0,1
Particpant 23255_P113,123.JPG,0,2,0
Particpant 23255_P113,124.JPG,0,0,1
Particpant 23255_P113,125.JPG,0,1,0
Particpant 23255_P113,126.JPG,0,0,1
Particpant 23255_P113,127.JPG,0,1,0
Particpant 23255_P113,128.JPG,0,0,1
Particpant 23255_P113,129.JPG,0,0,1
Particpant 23255_P113,130.JPG,0,2,0
Particpant 23255_P113,131.JPG,0,1,0
Particpant 23255_P113,132.JPG,0,2,0
Particpant 23255_P113,133.JPG,0,0,1
Particpant 23255_P113,134.JPG,0,1,0
Particpant 23255_P113,135.JPG,0,3,0
Particpant 23255_P113,136.JPG,0,3,0
Particpant 23255_P113,137.JPG,0,0,1
Particpant 23255_P113,138.JPG,0,3,0
Particpant 23255_P113,139.JPG,0,3,0
Particpant 23255_P113,140.JPG,0,1,0
Particpant 23255_P113,141.JPG,0,3,0
Particpant 23255_P113,142.JPG,0,0,1
Particpant 23255_P113,143.JPG,0,2,0
Particpant 23255_P113,144.JPG,,,1
