Participant Code,Image Name,Correct Response,Participant Response,Response Correct
Particpant 23255_P58,01.JPG,,,1
Particpant 23255_P58,08.JPG,,,1
Particpant 23255_P58,12.JPG,3,3,1
Particpant 23255_P58,13.JPG,3,3,1
Particpant 23255_P58,14.JPG,1,1,1
Particpant 23255_P58,15.JPG,,,1
Particpant 23255_P58,19.JPG,1,1,1
Particpant 23255_P58,20.JPG,2,2,1
Particpant 23255_P58,21.JPG,3,3,1
Particpant 23255_P58,22.JPG,,,1
Particpant 23255_P58,26.JPG,2,2,1
Particpant 23255_P58,27.JPG,1,3,0
Particpant 23255_P58,28.JPG,3,1,0
Particpant 23255_P58,29.JPG,,,1
Particpant 23255_P58,33.JPG,1,1,1
Particpant 23255_P58,34.JPG,3,3,1
Particpant 23255_P58,35.JPG,1,1,1
Particpant 23255_P58,36.JPG,,,1
Particpant 23255_P58,40.JPG,2,2,1
Particpant 23255_P58,41.JPG,2,2,1
Particpant 23255_P58,42.JPG,1,1,1
Particpant 23255_P58,43.JPG,,,1
Particpant 23255_P58,47.JPG,2,2,1
Particpant 23255_P58,48.JPG,2,2,1
Particpant 23255_P58,49.JPG,3,3,1
Particpant 23255_P58,50.JPG,,,1
Particpant 23255_P58,52.JPG,,,1
Particpant 23255_P58,53.JPG,1,0,0
Particpant 23255_P58,54.JPG,2,0,0
Particpant 23255_P58,55.JPG,3,3,1
Particpant 23255_P58,56.JPG,1,1,1
Particpant 23255_P58,57.JPG,1,0,0
Particpant 23255_P58,58.JPG,3,0,0
Particpant 23255_P58,59.JPG,1,1,1
Particpant 23255_P58,60.JPG,2,0,0
Particpant 23255_P58,61.JPG,3,0,0
Particpant 23255_P58,62.JPG,2,2,1
Particpant 23255_P58,63.JPG,3,3,1
Particpant 23255_P58,64.JPG,1,1,1
Particpant 23255_P58,65.JPG,2,2,1
Particpant 23255_P58,66.JPG,3,3,1
Particpant 23255_P58,67.JPG,1,1,1
Particpant 23255_P58,68.JPG,3,3,1
Particpant 23255_P58,69.JPG,1,1,1
Particpant 23255_P58,70.JPG,2,2,1
Particpant 23255_P58,71.JPG,1,1,1
Particpant 23255_P58,72.JPG,2,2,1
Particpant 23255_P58,73.JPG,3,3,1
Particpant 23255_P58,74.JPG,1,1,1
Particpant 23255_P58,75.JPG,0,0,1
Particpant 23255_P58,76.JPG,0,0,1
Particpant 23255_P58,77.JPG,0,0,1
Particpant 23255_P58,78.JPG,0,1,0
Particpant 23255_P58,79.JPG,0,2,0
Particpant 23255_P58,80.JPG,0,3,0
Particpant 23255_P58,81.JPG,0,3,0
Particpant 23255_P58,82.JPG,0,3,0
Particpant 23255_P58,83.JPG,0,1,0
Particpant 23255_P58,84.JPG,0,0,1
Particpant 23255_P58,85.JPG,0,1,0
Particpant 23255_P58,86.JPG,0,1,0
Particpant 23255_P58,87.JPG,0,2,0
Particpant 23255_P58,88.JPG,0,0,1
Particpant 23255_P58,89.JPG,0,1,0
Particpant 23255_P58,90.JPG,0,1,0
Particpant 23255_P58,91.JPG,0,1,0
Particpant 23255_P58,92.JPG,0,0,1
Particpant 23255_P58,93.JPG,0,3,0
Particpant 23255_P58,94.JPG,0,1,0
Particpant 23255_P58,95.JPG,0,0,1
Particpant 23255_P58,96.JPG,0,1,0
Particpant 23255_P58,97.JPG,0,0,1
Particpant 23255_P58,98.JPG,,,1
Particpant 23255_P58,99.JPG,1,3,0
Particpant 23255_P58,100.JPG,2,2,1
Particpant 23255_P58,101.JPG,1,1,1
Particpant 23255_P58,102.JPG,2,2,1
Particpant 23255_P58,103.JPG,3,3,1
Particpant 23255_P58,104.JPG,1,0,0
Particpant 23255_P58,105.JPG,2,1,0
Particpant 23255_P58,106.JPG,1,1,1
Particpant 23255_P58,107.JPG,3,0,0
Particpant 23255_P58,108.JPG,1,2,0
Particpant 23255_P58,109.JPG,3,3,1
Particpant 23255_P58,110.JPG,1,1,1
Particpant 23255_P58,111.JPG,2,2,1
Particpant 23255_P58,112.JPG,3,3,1
Particpant 23255_P58,113.JPG,2,2,1
Particpant 23255_P58,114.JPG,1,1,1
Particpant 23255_P58,115.JPG,2,2,1
Particpant 23255_P58,116.JPG,3,2,0
Particpant 23255_P58,117.JPG,1,1,1
Particpant 23255_P58,118.JPG,2,1,0
Particpant 23255_P58,119.JPG,3,0,0
Particpant 23255_P58,120.JPG,2,2,1
Particpant 23255_P58,121.JPG,3,3,1
Particpant 23255_P58,122.JPG,0,1,0
Particpant 23255_P58,123.JPG,0,0,1
Particpant 23255_P58,124.JPG,0,2,0
Particpant 23255_P58,125.JPG,0,0,1
Particpant 23255_P58,126.JPG,0,0,1
Particpant 23255_P58,127.JPG,0,0,1
Particpant 23255_P58,128.JPG,0,1,0
Particpant 23255_P58,129.JPG,0,3,0
Particpant 23255_P58,130.JPG,0,0,1
Particpant 23255_P58,131.JPG,0,2,0
Particpant 23255_P58,132.JPG,0,3,0
Particpant 23255_P58,133.JPG,0,0,1
Particpant 23255_P58,134.JPG,0,2,0
Particpant 23255_P58,135.JPG,0,2,0
Particpant 23255_P58,136.JPG,0,3,0
Particpant 23255_P58,137.JPG,0,0,1
Particpant 23255_P58,138.JPG,0,3,0
Particpant 23255_P58,139.JPG,0,3,0
Particpant 23255_P58,140.JPG,0,3,0
Particpant 23255_P58,141.JPG,0,2,0
Particpant 23255_P58,142.JPG,0,3,0
Particpant 23255_P58,143.JPG,0,1,0
Particpant 23255_P58,144.JPG,,,1
