Participant Code,Image Name,Correct Response,Participant Response,Response Correct
Particpant 23255_P32,01.JPG,,,1
Particpant 23255_P32,08.JPG,,,1
Particpant 23255_P32,12.JPG,3,3,1
Particpant 23255_P32,13.JPG,3,3,1
Particpant 23255_P32,14.JPG,1,1,1
Particpant 23255_P32,15.JPG,,,1
Particpant 23255_P32,19.JPG,1,1,1
Particpant 23255_P32,20.JPG,2,2,1
Particpant 23255_P32,21.JPG,3,3,1
Particpant 23255_P32,22.JPG,,,1
Particpant 23255_P32,26.JPG,2,2,1
Particpant 23255_P32,27.JPG,1,3,0
Particpant 23255_P32,28.JPG,3,1,0
Particpant 23255_P32,29.JPG,,,1
Particpant 23255_P32,33.JPG,1,1,1
Particpant 23255_P32,34.JPG,3,3,1
Particpant 23255_P32,35.JPG,1,1,1
Particpant 23255_P32,36.JPG,,,1
Particpant 23255_P32,40.JPG,2,2,1
Particpant 23255_P32,41.JPG,2,2,1
Particpant 23255_P32,42.JPG,1,1,1
Particpant 23255_P32,43.JPG,,,1
Particpant 23255_P32,47.JPG,2,2,1
Particpant 23255_P32,48.JPG,2,2,1
Particpant 23255_P32,49.JPG,3,3,1
Particpant 23255_P32,50.JPG,,,1
Particpant 23255_P32,52.JPG,,,1
Particpant 23255_P32,53.JPG,1,1,1
Particpant 23255_P32,54.JPG,2,0,0
Particpant 23255_P32,55.JPG,3,0,0
Particpant 23255_P32,56.JPG,1,0,0
Particpant 23255_P32,57.JPG,1,0,0
Particpant 23255_P32,58.JPG,3,1,0
Particpant 23255_P32,59.JPG,1,0,0
Particpant 23255_P32,60.JPG,2,0,0
Particpant 23255_P32,61.JPG,3,0,0
Particpant 23255_P32,62.JPG,2,2,1
Particpant 23255_P32,63.JPG,3,0,0
Particpant 23255_P32,64.JPG,1,0,0
Particpant 23255_P32,65.JPG,2,0,0
Particpant 23255_P32,66.JPG,3,0,0
Particpant 23255_P32,67.JPG,1,1,1
Particpant 23255_P32,68.JPG,3,3,1
Particpant 23255_P32,69.JPG,1,2,0
Particpant 23255_P32,70.JPG,2,0,0
Particpant 23255_P32,71.JPG,1,0,0
Particpant 23255_P32,72.JPG,2,3,0
Particpant 23255_P32,73.JPG,3,0,0
Particpant 23255_P32,74.JPG,1,1,1
Particpant 23255_P32,75.JPG,0,0,1
Particpant 23255_P32,76.JPG,0,0,1
Particpant 23255_P32,77.JPG,0,0,1
Particpant 23255_P32,78.JPG,0,2,0
Particpant 23255_P32,79.JPG,0,3,0
Particpant 23255_P32,80.JPG,0,2,0
Particpant 23255_P32,81.JPG,0,0,1
Particpant 23255_P32,82.JPG,0,2,0
Particpant 23255_P32,83.JPG,0,0,1
Particpant 23255_P32,84.JPG,0,2,0
Particpant 23255_P32,85.JPG,0,0,1
Particpant 23255_P32,86.JPG,0,0,1
Particpant 23255_P32,87.JPG,0,0,1
Particpant 23255_P32,88.JPG,0,0,1
Particpant 23255_P32,89.JPG,0,3,0
Particpant 23255_P32,90.JPG,0,1,0
Particpant 23255_P32,91.JPG,0,0,1
Particpant 23255_P32,92.JPG,0,0,1
Particpant 23255_P32,93.JPG,0,1,0
Particpant 23255_P32,94.JPG,0,2,0
Particpant 23255_P32,95.JPG,0,0,1
Particpant 23255_P32,96.JPG,0,0,1
Particpant 23255_P32,97.JPG,0,2,0
Particpant 23255_P32,98.JPG,,,1
Particpant 23255_P32,99.JPG,1,0,0
Particpant 23255_P32,100.JPG,2,2,1
Particpant 23255_P32,101.JPG,1,0,0
Particpant 23255_P32,102.JPG,2,0,0
Particpant 23255_P32,103.JPG,3,0,0
Particpant 23255_P32,104.JPG,1,0,0
Particpant 23255_P32,105.JPG,2,3,0
Particpant 23255_P32,106.JPG,1,0,0
Particpant 23255_P32,107.JPG,3,0,0
Particpant 23255_P32,108.JPG,1,0,0
Particpant 23255_P32,109.JPG,3,2,0
Particpant 23255_P32,110.JPG,1,3,0
Particpant 23255_P32,111.JPG,2,0,0
Particpant 23255_P32,112.JPG,3,0,0
Particpant 23255_P32,113.JPG,2,2,1
Particpant 23255_P32,114.JPG,1,0,0
Particpant 23255_P32,115.JPG,2,0,0
Particpant 23255_P32,116.JPG,3,0,0
Particpant 23255_P32,117.JPG,1,0,0
Particpant 23255_P32,118.JPG,2,0,0
Particpant 23255_P32,119.JPG,3,1,0
Particpant 23255_P32,120.JPG,2,1,0
Particpant 23255_P32,121.JPG,3,3,1
Particpant 23255_P32,122.JPG,0,0,1
Particpant 23255_P32,123.JPG,0,0,1
Particpant 23255_P32,124.JPG,0,0,1
Particpant 23255_P32,125.JPG,0,0,1
Particpant 23255_P32,126.JPG,0,2,0
Particpant 23255_P32,127.JPG,0,1,0
Particpant 23255_P32,128.JPG,0,0,1
Particpant 23255_P32,129.JPG,0,3,0
Particpant 23255_P32,130.JPG,0,1,0
Particpant 23255_P32,131.JPG,0,0,1
Particpant 23255_P32,132.JPG,0,1,0
Particpant 23255_P32,133.JPG,0,0,1
Particpant 23255_P32,134.JPG,0,3,0
Particpant 23255_P32,135.JPG,0,0,1
Particpant 23255_P32,136.JPG,0,0,1
Particpant 23255_P32,137.JPG,0,0,1
Particpant 23255_P32,138.JPG,0,1,0
Particpant 23255_P32,139.JPG,0,0,1
Particpant 23255_P32,140.JPG,0,0,1
Particpant 23255_P32,141.JPG,0,0,1
Particpant 23255_P32,142.JPG,0,2,0
Particpant 23255_P32,143.JPG,0,0,1
Particpant 23255_P32,144.JPG,,,1
