key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp_4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimulus,distractor1,distractor2,distractor3,distractor4,CorrAns,isi_duration,isi_dur_in_seconds,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,key_resp.rt,key_resp_4.rt
return,34.5904,space,30.1971,,,0,0,0,91,1,L, , , , ,space,2000,2,ben,001,2021-08-19_15h59.46.137,natb3,2021.2.3,Win32,60.07449237,60950e597e2a55a2f6b45bd4,611e07ecdcc96256ae8d5b80,611e71a809d3c2d70610d6e8,,
,,,,space,,0,1,1,150,1,T, , , , ,space,2500,2.5,ben,001,2021-08-19_15h59.46.137,natb3,2021.2.3,Win32,60.07449237,60950e597e2a55a2f6b45bd4,611e07ecdcc96256ae8d5b80,611e71a809d3c2d70610d6e8,0.5071,
,,,,space,,0,2,2,111,1,O, , , , ,space,2000,2,ben,001,2021-08-19_15h59.46.137,natb3,2021.2.3,Win32,60.07449237,60950e597e2a55a2f6b45bd4,611e07ecdcc96256ae8d5b80,611e71a809d3c2d70610d6e8,0.4581,
,,,,space,,0,3,3,59,1,Z, , , , ,space,2000,2,ben,001,2021-08-19_15h59.46.137,natb3,2021.2.3,Win32,60.07449237,60950e597e2a55a2f6b45bd4,611e07ecdcc96256ae8d5b80,611e71a809d3c2d70610d6e8,0.2987,
,,,,,,0,4,4,255,1,X, , , , ,,1500,1.5,ben,001,2021-08-19_15h59.46.137,natb3,2021.2.3,Win32,60.07449237,60950e597e2a55a2f6b45bd4,611e07ecdcc96256ae8d5b80,611e71a809d3c2d70610d6e8,,
,,,,space,,0,5,5,17,1,F, , , , ,space,2500,2.5,ben,001,2021-08-19_15h59.46.137,natb3,2021.2.3,Win32,60.07449237,60950e597e2a55a2f6b45bd4,611e07ecdcc96256ae8d5b80,611e71a809d3c2d70610d6e8,0.3637,
,,,,space,,0,6,6,68,1,W, , , , ,space,2500,2.5,ben,001,2021-08-19_15h59.46.137,natb3,2021.2.3,Win32,60.07449237,60950e597e2a55a2f6b45bd4,611e07ecdcc96256ae8d5b80,611e71a809d3c2d70610d6e8,0.3304,
,,,,space,,0,7,7,201,1,K, , , , ,space,1500,1.5,ben,001,2021-08-19_15h59.46.137,natb3,2021.2.3,Win32,60.07449237,60950e597e2a55a2f6b45bd4,611e07ecdcc96256ae8d5b80,611e71a809d3c2d70610d6e8,0.7978,
,,,,space,,0,8,8,272,1,D, , , , ,space,2000,2,ben,001,2021-08-19_15h59.46.137,natb3,2021.2.3,Win32,60.07449237,60950e597e2a55a2f6b45bd4,611e07ecdcc96256ae8d5b80,611e71a809d3c2d70610d6e8,0.3868,
,,,,space,,0,9,9,296,1,Y, , , , ,space,2500,2.5,ben,001,2021-08-19_15h59.46.137,natb3,2021.2.3,Win32,60.07449237,60950e597e2a55a2f6b45bd4,611e07ecdcc96256ae8d5b80,611e71a809d3c2d70610d6e8,0.4956,
