key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp_4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimulus,distractor1,distractor2,distractor3,distractor4,CorrAns,isi_duration,isi_dur_in_seconds,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,key_resp.rt,key_resp_4.rt
return,26.9768,space,13.7582,,,0,0,0,333,1,I, , , , ,space,1500,1.5,6117aae89db1cfe1a7a339fa,001,2021-08-17_16h58.22.535,natb3,2021.2.3,MacIntel,59.97720866,6117aae89db1cfe1a7a339fa,6107d0959f7c4c3641818b95,611bdc3bdc33d27549ef896e,,
,,,,space,,0,1,1,152,1,U, , , , ,space,2000,2,6117aae89db1cfe1a7a339fa,001,2021-08-17_16h58.22.535,natb3,2021.2.3,MacIntel,59.97720866,6117aae89db1cfe1a7a339fa,6107d0959f7c4c3641818b95,611bdc3bdc33d27549ef896e,0.4403,
,,,,space,,0,2,2,121,1,I, , , , ,space,2000,2,6117aae89db1cfe1a7a339fa,001,2021-08-17_16h58.22.535,natb3,2021.2.3,MacIntel,59.97720866,6117aae89db1cfe1a7a339fa,6107d0959f7c4c3641818b95,611bdc3bdc33d27549ef896e,0.2515,
,,,,space,,0,3,3,257,1,W, , , , ,space,2000,2,6117aae89db1cfe1a7a339fa,001,2021-08-17_16h58.22.535,natb3,2021.2.3,MacIntel,59.97720866,6117aae89db1cfe1a7a339fa,6107d0959f7c4c3641818b95,611bdc3bdc33d27549ef896e,0.2828,
,,,,space,,0,4,4,84,1,X, , , , ,,2000,2,6117aae89db1cfe1a7a339fa,001,2021-08-17_16h58.22.535,natb3,2021.2.3,MacIntel,59.97720866,6117aae89db1cfe1a7a339fa,6107d0959f7c4c3641818b95,611bdc3bdc33d27549ef896e,0.2875,
,,,,space,,0,5,5,282,1,X, , , , ,,2500,2.5,6117aae89db1cfe1a7a339fa,001,2021-08-17_16h58.22.535,natb3,2021.2.3,MacIntel,59.97720866,6117aae89db1cfe1a7a339fa,6107d0959f7c4c3641818b95,611bdc3bdc33d27549ef896e,0.3053,
,,,,space,,0,6,6,25,1,Z, , , , ,space,2500,2.5,6117aae89db1cfe1a7a339fa,001,2021-08-17_16h58.22.535,natb3,2021.2.3,MacIntel,59.97720866,6117aae89db1cfe1a7a339fa,6107d0959f7c4c3641818b95,611bdc3bdc33d27549ef896e,0.4862,
,,,,space,,0,7,7,292,1,E, , , , ,space,2000,2,6117aae89db1cfe1a7a339fa,001,2021-08-17_16h58.22.535,natb3,2021.2.3,MacIntel,59.97720866,6117aae89db1cfe1a7a339fa,6107d0959f7c4c3641818b95,611bdc3bdc33d27549ef896e,0.5981,
,,,,,,0,8,8,203,1,X, , , , ,,2500,2.5,6117aae89db1cfe1a7a339fa,001,2021-08-17_16h58.22.535,natb3,2021.2.3,MacIntel,59.97720866,6117aae89db1cfe1a7a339fa,6107d0959f7c4c3641818b95,611bdc3bdc33d27549ef896e,,
,,,,,,0,9,9,23,1,X,1, ,5, ,,2000,2,6117aae89db1cfe1a7a339fa,001,2021-08-17_16h58.22.535,natb3,2021.2.3,MacIntel,59.97720866,6117aae89db1cfe1a7a339fa,6107d0959f7c4c3641818b95,611bdc3bdc33d27549ef896e,,
,,,,,,0,10,10,116,1,X, , , , ,,2000,2,6117aae89db1cfe1a7a339fa,001,2021-08-17_16h58.22.535,natb3,2021.2.3,MacIntel,59.97720866,6117aae89db1cfe1a7a339fa,6107d0959f7c4c3641818b95,611bdc3bdc33d27549ef896e,,
,,,,space,,0,11,11,181,1,E, , , , ,space,1500,1.5,6117aae89db1cfe1a7a339fa,001,2021-08-17_16h58.22.535,natb3,2021.2.3,MacIntel,59.97720866,6117aae89db1cfe1a7a339fa,6107d0959f7c4c3641818b95,611bdc3bdc33d27549ef896e,0.5118,
,,,,space,,0,12,12,270,1,S, , , , ,space,1500,1.5,6117aae89db1cfe1a7a339fa,001,2021-08-17_16h58.22.535,natb3,2021.2.3,MacIntel,59.97720866,6117aae89db1cfe1a7a339fa,6107d0959f7c4c3641818b95,611bdc3bdc33d27549ef896e,0.4221,
,,,,space,,0,13,13,319,1,V, , , , ,space,2000,2,6117aae89db1cfe1a7a339fa,001,2021-08-17_16h58.22.535,natb3,2021.2.3,MacIntel,59.97720866,6117aae89db1cfe1a7a339fa,6107d0959f7c4c3641818b95,611bdc3bdc33d27549ef896e,0.4371,
,,,,space,,0,14,14,105,1,R, , , , ,space,2500,2.5,6117aae89db1cfe1a7a339fa,001,2021-08-17_16h58.22.535,natb3,2021.2.3,MacIntel,59.97720866,6117aae89db1cfe1a7a339fa,6107d0959f7c4c3641818b95,611bdc3bdc33d27549ef896e,0.4525,
,,,,space,,0,15,15,28,1,V, , , , ,space,1500,1.5,6117aae89db1cfe1a7a339fa,001,2021-08-17_16h58.22.535,natb3,2021.2.3,MacIntel,59.97720866,6117aae89db1cfe1a7a339fa,6107d0959f7c4c3641818b95,611bdc3bdc33d27549ef896e,0.4143,
,,,,space,,0,16,16,83,1,D, , , , ,space,2000,2,6117aae89db1cfe1a7a339fa,001,2021-08-17_16h58.22.535,natb3,2021.2.3,MacIntel,59.97720866,6117aae89db1cfe1a7a339fa,6107d0959f7c4c3641818b95,611bdc3bdc33d27549ef896e,0.3844,
